basket,group,group_label,date,index,chg_12m,n_cats,w_ref_year
all_in,all_cu,All consumer units,2010-01-01,100,NA,37,2008
all_in,all_cu,All consumer units,2010-02-01,100.00347778303205,NA,37,2008
all_in,all_cu,All consumer units,2010-03-01,100.59929728574429,NA,37,2008
all_in,all_cu,All consumer units,2010-04-01,100.83580175478227,NA,37,2008
all_in,all_cu,All consumer units,2010-05-01,100.91824437939292,NA,37,2008
all_in,all_cu,All consumer units,2010-06-01,100.71176168269413,NA,37,2008
all_in,all_cu,All consumer units,2010-07-01,100.72805714703713,NA,37,2008
all_in,all_cu,All consumer units,2010-08-01,100.85672115152755,NA,37,2008
all_in,all_cu,All consumer units,2010-09-01,100.8486395111743,NA,37,2008
all_in,all_cu,All consumer units,2010-10-01,101.00537729782116,NA,37,2008
all_in,all_cu,All consumer units,2010-11-01,100.9724421162656,NA,37,2008
all_in,all_cu,All consumer units,2010-12-01,101.1539928840714,NA,37,2008
all_in,all_cu,All consumer units,2011-01-01,101.68172291652125,1.6817229165212444,37,2009
all_in,all_cu,All consumer units,2011-02-01,102.26480099255265,2.2612445683406923,37,2009
all_in,all_cu,All consumer units,2011-03-01,103.36712687007427,2.7513408731555833,37,2009
all_in,all_cu,All consumer units,2011-04-01,104.11130740350254,3.2483558336609653,37,2009
all_in,all_cu,All consumer units,2011-05-01,104.69466558205369,3.742059947519172,37,2009
all_in,all_cu,All consumer units,2011-06-01,104.64525830394935,3.9056973639764347,37,2009
all_in,all_cu,All consumer units,2011-07-01,104.75784175595892,4.000657535803898,37,2009
all_in,all_cu,All consumer units,2011-08-01,105.03195021245782,4.139762837081906,37,2009
all_in,all_cu,All consumer units,2011-09-01,105.22409671098379,4.338637805148249,37,2009
all_in,all_cu,All consumer units,2011-10-01,104.96774362437655,3.922926117955172,37,2009
all_in,all_cu,All consumer units,2011-11-01,104.8302803818178,3.8206843220747855,37,2009
all_in,all_cu,All consumer units,2011-12-01,104.5394414849892,3.346826461707475,37,2009
all_in,all_cu,All consumer units,2012-01-01,105.13641137099876,3.3975510597059166,37,2010
all_in,all_cu,All consumer units,2012-02-01,105.74088914343844,3.399105182964113,37,2010
all_in,all_cu,All consumer units,2012-03-01,106.7692127498423,3.2912648177251036,37,2010
all_in,all_cu,All consumer units,2012-04-01,107.17889141024983,2.946446532323632,37,2010
all_in,all_cu,All consumer units,2012-05-01,107.05515418544277,2.2546407596469864,37,2010
all_in,all_cu,All consumer units,2012-06-01,106.90307872060721,2.1575945754750414,37,2010
all_in,all_cu,All consumer units,2012-07-01,106.67051711554487,1.825806381198336,37,2010
all_in,all_cu,All consumer units,2012-08-01,107.31918374360168,2.177655014990454,37,2010
all_in,all_cu,All consumer units,2012-09-01,107.81608347983926,2.4633015154074567,37,2010
all_in,all_cu,All consumer units,2012-10-01,107.68267712929145,2.586445522378944,37,2010
all_in,all_cu,All consumer units,2012-11-01,106.96820782209134,2.039417840424229,37,2010
all_in,all_cu,All consumer units,2012-12-01,106.56984284401356,1.9422347490883674,37,2010
all_in,all_cu,All consumer units,2013-01-01,106.92790391968593,1.70396965744386,37,2011
all_in,all_cu,All consumer units,2013-02-01,108.0059069339599,2.14204534203315,37,2011
all_in,all_cu,All consumer units,2013-03-01,108.33983590853413,1.4710449934399739,37,2011
all_in,all_cu,All consumer units,2013-04-01,108.13058875308823,0.8879522173779408,37,2011
all_in,all_cu,All consumer units,2013-05-01,108.34578741386109,1.2055778521253169,37,2011
all_in,all_cu,All consumer units,2013-06-01,108.63680342292274,1.621772471910421,37,2011
all_in,all_cu,All consumer units,2013-07-01,108.66021040593245,1.8652701272952044,37,2011
all_in,all_cu,All consumer units,2013-08-01,108.68622711344507,1.2738108156966854,37,2011
all_in,all_cu,All consumer units,2013-09-01,108.74474150787451,0.8613353389050671,37,2011
all_in,all_cu,All consumer units,2013-10-01,108.27389070912432,0.5490331366139856,37,2011
all_in,all_cu,All consumer units,2013-11-01,107.86640976012848,0.8396905550956069,37,2011
all_in,all_cu,All consumer units,2013-12-01,107.74579067519132,1.1034527215161516,37,2011
all_in,all_cu,All consumer units,2014-01-01,108.19020806642999,1.1805189295510443,37,2012
all_in,all_cu,All consumer units,2014-02-01,108.64647266541503,0.593083979977882,37,2012
all_in,all_cu,All consumer units,2014-03-01,109.47857951772515,1.0510848568687114,37,2012
all_in,all_cu,All consumer units,2014-04-01,109.86307962234196,1.6022208786912184,37,2012
all_in,all_cu,All consumer units,2014-05-01,110.3296382491917,1.8310364276117763,37,2012
all_in,all_cu,All consumer units,2014-06-01,110.505486049084,1.7201193032958528,37,2012
all_in,all_cu,All consumer units,2014-07-01,110.39982139287328,1.6009641251770068,37,2012
all_in,all_cu,All consumer units,2014-08-01,110.06175915604472,1.26559922000411,37,2012
all_in,all_cu,All consumer units,2014-09-01,110.04881762862685,1.1992084423299687,37,2012
all_in,all_cu,All consumer units,2014-10-01,109.59129090736845,1.2167293422412406,37,2012
all_in,all_cu,All consumer units,2014-11-01,108.69832426104054,0.7712451937188503,37,2012
all_in,all_cu,All consumer units,2014-12-01,107.86871387580463,0.11408631357476828,37,2012
all_in,all_cu,All consumer units,2015-01-01,107.18350168737054,-0.9304967584879087,37,2013
all_in,all_cu,All consumer units,2015-02-01,107.71335902992816,-0.8588531340179562,37,2013
all_in,all_cu,All consumer units,2015-03-01,108.4630167050161,-0.9276360884319157,37,2013
all_in,all_cu,All consumer units,2015-04-01,108.691672909556,-1.0662423780697816,37,2013
all_in,all_cu,All consumer units,2015-05-01,109.31954047770182,-0.9155271308045609,37,2013
all_in,all_cu,All consumer units,2015-06-01,109.67502745997676,-0.7515089239446104,37,2013
all_in,all_cu,All consumer units,2015-07-01,109.63148192163581,-0.6959607919139854,37,2013
all_in,all_cu,All consumer units,2015-08-01,109.29816313600645,-0.6937886745528421,37,2013
all_in,all_cu,All consumer units,2015-09-01,108.9660928046059,-0.9838586614121847,37,2013
all_in,all_cu,All consumer units,2015-10-01,108.81039972468454,-0.7125485759118866,37,2013
all_in,all_cu,All consumer units,2015-11-01,108.43470039761698,-0.2425279922351531,37,2013
all_in,all_cu,All consumer units,2015-12-01,107.91873182205862,0.046369280263758306,37,2013
all_in,all_cu,All consumer units,2016-01-01,108.12656242405183,0.8798562482423611,37,2014
all_in,all_cu,All consumer units,2016-02-01,108.24522934173174,0.4937830521614339,37,2014
all_in,all_cu,All consumer units,2016-03-01,108.79969701991315,0.31041024408597906,37,2014
all_in,all_cu,All consumer units,2016-04-01,109.34838370600595,0.6041960518874401,37,2014
all_in,all_cu,All consumer units,2016-05-01,109.84362804580935,0.4794088648903738,37,2014
all_in,all_cu,All consumer units,2016-06-01,110.21778598110902,0.4948788559276496,37,2014
all_in,all_cu,All consumer units,2016-07-01,109.92117261527144,0.264240424883333,37,2014
all_in,all_cu,All consumer units,2016-08-01,109.94069587798424,0.5878714916537575,37,2014
all_in,all_cu,All consumer units,2016-09-01,110.10549078555172,1.045644522639666,37,2014
all_in,all_cu,All consumer units,2016-10-01,110.14706740836853,1.228437435269103,37,2014
all_in,all_cu,All consumer units,2016-11-01,109.74980508710092,1.2128079707525385,37,2014
all_in,all_cu,All consumer units,2016-12-01,109.69015541267783,1.6414421859033856,37,2014
all_in,all_cu,All consumer units,2017-01-01,110.4571103144151,2.1553888684847866,37,2015
all_in,all_cu,All consumer units,2017-02-01,110.82434400900158,2.3826589707039547,37,2015
all_in,all_cu,All consumer units,2017-03-01,110.89492377377611,1.9257652468273712,37,2015
all_in,all_cu,All consumer units,2017-04-01,111.29388976342874,1.7791813573152293,37,2015
all_in,all_cu,All consumer units,2017-05-01,111.33871635640986,1.361106089810682,37,2015
all_in,all_cu,All consumer units,2017-06-01,111.3379927463741,1.0163575282278625,37,2015
all_in,all_cu,All consumer units,2017-07-01,111.0728920466643,1.0477685090059197,37,2015
all_in,all_cu,All consumer units,2017-08-01,111.35107564814416,1.2828550509860426,37,2015
all_in,all_cu,All consumer units,2017-09-01,111.99936583242349,1.7200550429954387,37,2015
all_in,all_cu,All consumer units,2017-10-01,111.7381555886581,1.4445125210557297,37,2015
all_in,all_cu,All consumer units,2017-11-01,111.57373926817704,1.6619019775284238,37,2015
all_in,all_cu,All consumer units,2017-12-01,111.3446903155183,1.508371372632089,37,2015
all_in,all_cu,All consumer units,2018-01-01,112.0419131455599,1.4347676004140109,37,2016
all_in,all_cu,All consumer units,2018-02-01,112.62588747500628,1.6255845970614358,37,2016
all_in,all_cu,All consumer units,2018-03-01,112.8733658215029,1.7840690812527926,37,2016
all_in,all_cu,All consumer units,2018-04-01,113.37284558805935,1.8679873882112785,37,2016
all_in,all_cu,All consumer units,2018-05-01,113.93897189509522,2.335445947087811,37,2016
all_in,all_cu,All consumer units,2018-06-01,114.05706950074652,2.442182302106377,37,2016
all_in,all_cu,All consumer units,2018-07-01,113.98911919201586,2.6255075307901388,37,2016
all_in,all_cu,All consumer units,2018-08-01,113.94531788934853,2.3297864220026554,37,2016
all_in,all_cu,All consumer units,2018-09-01,114.07627678764997,1.8543952814286557,37,2016
all_in,all_cu,All consumer units,2018-10-01,114.26449724848433,2.260948058894452,37,2016
all_in,all_cu,All consumer units,2018-11-01,113.71326056613249,1.9175850087921997,37,2016
all_in,all_cu,All consumer units,2018-12-01,113.25112799198621,1.7121945115349702,37,2016
all_in,all_cu,All consumer units,2019-01-01,113.59049176775862,1.3821422525933436,37,2017
all_in,all_cu,All consumer units,2019-02-01,114.21320139053032,1.409368619515905,37,2017
all_in,all_cu,All consumer units,2019-03-01,114.97758254591538,1.8642278531324052,37,2017
all_in,all_cu,All consumer units,2019-04-01,115.68455468910183,2.0390324411915017,37,2017
all_in,all_cu,All consumer units,2019-05-01,116.0441907944365,1.8476723673438,37,2017
all_in,all_cu,All consumer units,2019-06-01,116.09666294899071,1.7882218587343512,37,2017
all_in,all_cu,All consumer units,2019-07-01,116.34939015695082,2.070610757996172,37,2017
all_in,all_cu,All consumer units,2019-08-01,116.35504327192265,2.114808600485185,37,2017
all_in,all_cu,All consumer units,2019-09-01,116.48531962229792,2.11178248667101,37,2017
all_in,all_cu,All consumer units,2019-10-01,116.83153492078543,2.2465750378428684,37,2017
all_in,all_cu,All consumer units,2019-11-01,116.732511702656,2.6551442826385108,37,2017
all_in,all_cu,All consumer units,2019-12-01,116.5989926996287,2.9561424835250927,37,2017
all_in,all_cu,All consumer units,2020-01-01,117.20464522344516,3.1817394215317263,37,2018
all_in,all_cu,All consumer units,2020-02-01,117.68135558003878,3.0365615771943633,37,2018
all_in,all_cu,All consumer units,2020-03-01,117.33782643954603,2.052786153064323,37,2018
all_in,all_cu,All consumer units,2020-04-01,116.3701731818483,0.5926620840517982,37,2018
all_in,all_cu,All consumer units,2020-05-01,116.33390186007428,0.2496558109926994,37,2018
all_in,all_cu,All consumer units,2020-06-01,117.21155786794898,0.9603160768265395,37,2018
all_in,all_cu,All consumer units,2020-07-01,118.00157136165775,1.420017073126223,37,2018
all_in,all_cu,All consumer units,2020-08-01,118.46194225249207,1.8107500296704604,37,2018
all_in,all_cu,All consumer units,2020-09-01,118.46617771457635,1.7005216611855722,37,2018
all_in,all_cu,All consumer units,2020-10-01,118.287797589635,1.2464636964985232,37,2018
all_in,all_cu,All consumer units,2020-11-01,118.00492621139053,1.0900258121538942,37,2018
all_in,all_cu,All consumer units,2020-12-01,118.01418309524357,1.2137243751843885,37,2018
all_in,all_cu,All consumer units,2021-01-01,118.5914096731168,1.1831992213515496,37,2019
all_in,all_cu,All consumer units,2021-02-01,119.23764489525053,1.322460391062763,37,2019
all_in,all_cu,All consumer units,2021-03-01,120.20474553432156,2.443303393090046,37,2019
all_in,all_cu,All consumer units,2021-04-01,121.36439133724163,4.291665139647938,37,2019
all_in,all_cu,All consumer units,2021-05-01,122.44599546347965,5.253922980041503,37,2019
all_in,all_cu,All consumer units,2021-06-01,123.76278598309345,5.58923388982262,37,2019
all_in,all_cu,All consumer units,2021-07-01,124.43051087002266,5.448181269265584,37,2019
all_in,all_cu,All consumer units,2021-08-01,124.5347764876591,5.126401036227546,37,2019
all_in,all_cu,All consumer units,2021-09-01,124.7145621777664,5.27440370216421,37,2019
all_in,all_cu,All consumer units,2021-10-01,125.95088028816988,6.478337457190397,37,2019
all_in,all_cu,All consumer units,2021-11-01,126.67052686787035,7.343422799957122,37,2019
all_in,all_cu,All consumer units,2021-12-01,127.18654452198568,7.772253458162348,37,2019
all_in,all_cu,All consumer units,2022-01-01,128.51151456073296,8.364943898516565,37,2020
all_in,all_cu,All consumer units,2022-02-01,130.03053731881076,9.051581346681004,37,2020
all_in,all_cu,All consumer units,2022-03-01,132.14560128075644,9.933764006867317,37,2020
all_in,all_cu,All consumer units,2022-04-01,132.97801498885974,9.5692183874154,37,2020
all_in,all_cu,All consumer units,2022-05-01,134.73207645791297,10.033877341540109,37,2020
all_in,all_cu,All consumer units,2022-06-01,136.85105668875192,10.575287718108072,37,2020
all_in,all_cu,All consumer units,2022-07-01,136.81524306237793,9.953131354810619,37,2020
all_in,all_cu,All consumer units,2022-08-01,136.73804672046083,9.79908630904478,37,2020
all_in,all_cu,All consumer units,2022-09-01,136.86157380723023,9.739850276786166,37,2020
all_in,all_cu,All consumer units,2022-10-01,136.86875471347156,8.668358966862378,37,2020
all_in,all_cu,All consumer units,2022-11-01,136.0467978967069,7.402093652469688,37,2020
all_in,all_cu,All consumer units,2022-12-01,134.89951252519674,6.064295584253232,37,2020
all_in,all_cu,All consumer units,2023-01-01,135.68018821497498,5.578234509759961,37,2021
all_in,all_cu,All consumer units,2023-02-01,136.05886619675135,4.636087031741054,37,2021
all_in,all_cu,All consumer units,2023-03-01,136.18183127836897,3.0543808938726436,37,2021
all_in,all_cu,All consumer units,2023-04-01,136.527140814537,2.6689568391997653,37,2021
all_in,all_cu,All consumer units,2023-05-01,136.48197243747387,1.2987968608258793,37,2021
all_in,all_cu,All consumer units,2023-06-01,136.55500120154974,-0.21633408931253095,37,2021
all_in,all_cu,All consumer units,2023-07-01,136.35892067975504,-0.33353182906296075,37,2021
all_in,all_cu,All consumer units,2023-08-01,136.6572581175629,-0.059082753363515206,37,2021
all_in,all_cu,All consumer units,2023-09-01,136.62420069251334,-0.17344029307395648,37,2021
all_in,all_cu,All consumer units,2023-10-01,136.37246013055878,-0.3626061944903003,37,2021
all_in,all_cu,All consumer units,2023-11-01,135.69658418956666,-0.2574214994800039,37,2021
all_in,all_cu,All consumer units,2023-12-01,135.3946329471706,0.36702906682586356,37,2021
all_in,all_cu,All consumer units,2024-01-01,136.175972141154,0.3654062783237766,37,2022
all_in,all_cu,All consumer units,2024-02-01,137.12265452946838,0.7818588839177298,37,2022
all_in,all_cu,All consumer units,2024-03-01,138.207351831286,1.4873647489558772,37,2022
all_in,all_cu,All consumer units,2024-04-01,138.7673685181342,1.6408661971764271,37,2022
all_in,all_cu,All consumer units,2024-05-01,138.9290089030142,1.7929375007101234,37,2022
all_in,all_cu,All consumer units,2024-06-01,138.7639772545636,1.6176456618776536,37,2022
all_in,all_cu,All consumer units,2024-07-01,138.74213464431483,1.7477506808350807,37,2022
all_in,all_cu,All consumer units,2024-08-01,138.70026419561248,1.494985415477923,37,2022
all_in,all_cu,All consumer units,2024-09-01,138.7311395532185,1.5421417655332004,37,2022
all_in,all_cu,All consumer units,2024-10-01,138.74931759766469,1.7429160292557366,37,2022
all_in,all_cu,All consumer units,2024-11-01,138.45922503267818,2.035895641449703,37,2022
all_in,all_cu,All consumer units,2024-12-01,138.31190885006018,2.1546466350906623,37,2022
all_in,all_cu,All consumer units,2025-01-01,139.37654688999686,2.350322673316607,37,2023
all_in,all_cu,All consumer units,2025-02-01,140.1099732718526,2.178574176991477,37,2023
all_in,all_cu,All consumer units,2025-03-01,140.39583179517626,1.5834757955291767,37,2023
all_in,all_cu,All consumer units,2025-04-01,140.8275419054716,1.4846238055369554,37,2023
all_in,all_cu,All consumer units,2025-05-01,141.12138423922107,1.5780543988026086,37,2023
all_in,all_cu,All consumer units,2025-06-01,141.63138499196148,2.0663920090281174,37,2023
all_in,all_cu,All consumer units,2025-07-01,141.83108469906378,2.2263965180209455,37,2023
all_in,all_cu,All consumer units,2025-08-01,142.1924845957272,2.517818131326366,37,2023
all_in,all_cu,All consumer units,2025-09-01,142.59931767516932,2.7882551346498197,37,2023
all_in,all_cu,All consumer units,2025-11-01,141.69810765754283,2.3392320909641384,37,2023
all_in,all_cu,All consumer units,2025-12-01,141.49290509522737,2.2998715523589564,37,2023
all_in,all_cu,All consumer units,2026-01-01,141.83142510401456,1.761328048940114,37,2024
all_in,all_cu,All consumer units,2026-02-01,142.4484990535398,1.669064469200765,37,2024
all_in,all_cu,All consumer units,2026-03-01,144.24098599694585,2.738795128461713,37,2024
all_in,all_cu,All consumer units,2026-04-01,145.54447212701828,3.3494373030474645,37,2024
all_in,all_cu,All consumer units,2026-05-01,146.64745423727302,3.9158275181629953,37,2024
all_in,all_cu,All consumer units,2026-06-01,145.7571054839503,2.912998762402119,37,2024
all_in,all_cu,All consumer units,2026-07-01,145.52791072715388,2.60649915773683,37,2024
all_in,families_kids,Families with children,2010-01-01,100,NA,37,2008
all_in,families_kids,Families with children,2010-02-01,99.99923612279798,NA,37,2008
all_in,families_kids,Families with children,2010-03-01,100.62822382328028,NA,37,2008
all_in,families_kids,Families with children,2010-04-01,100.8845627462013,NA,37,2008
all_in,families_kids,Families with children,2010-05-01,100.96649051894994,NA,37,2008
all_in,families_kids,Families with children,2010-06-01,100.7135222548557,NA,37,2008
all_in,families_kids,Families with children,2010-07-01,100.71275696718344,NA,37,2008
all_in,families_kids,Families with children,2010-08-01,100.88606218928597,NA,37,2008
all_in,families_kids,Families with children,2010-09-01,100.91740391493134,NA,37,2008
all_in,families_kids,Families with children,2010-10-01,101.10087742442832,NA,37,2008
all_in,families_kids,Families with children,2010-11-01,101.07661700764002,NA,37,2008
all_in,families_kids,Families with children,2010-12-01,101.25930976674671,NA,37,2008
all_in,families_kids,Families with children,2011-01-01,101.80026536831483,1.800265368314835,37,2009
all_in,families_kids,Families with children,2011-02-01,102.38596139181814,2.3867435008096294,37,2009
all_in,families_kids,Families with children,2011-03-01,103.55702291175322,2.9105145427354318,37,2009
all_in,families_kids,Families with children,2011-04-01,104.33349170680262,3.418688515583801,37,2009
all_in,families_kids,Families with children,2011-05-01,104.93323071395449,3.9287690149634846,37,2009
all_in,families_kids,Families with children,2011-06-01,104.83209256520352,4.089391591256009,37,2009
all_in,families_kids,Families with children,2011-07-01,104.9299018217162,4.187299585003812,37,2009
all_in,families_kids,Families with children,2011-08-01,105.26016567692936,4.335686607964284,37,2009
all_in,families_kids,Families with children,2011-09-01,105.48429186588929,4.525372010964146,37,2009
all_in,families_kids,Families with children,2011-10-01,105.21010588787564,4.064483482370296,37,2009
all_in,families_kids,Families with children,2011-11-01,105.04832257819406,3.929400971397601,37,2009
all_in,families_kids,Families with children,2011-12-01,104.70759751269642,3.4054031712174693,37,2009
all_in,families_kids,Families with children,2012-01-01,105.28863955970365,3.4266847721544202,37,2010
all_in,families_kids,Families with children,2012-02-01,105.88874153348604,3.42115275771373,37,2010
all_in,families_kids,Families with children,2012-03-01,106.95122160261187,3.2776132370578415,37,2010
all_in,families_kids,Families with children,2012-04-01,107.36695769731746,2.907470976855131,37,2010
all_in,families_kids,Families with children,2012-05-01,107.21713215745402,2.17652828180368,37,2010
all_in,families_kids,Families with children,2012-06-01,107.01211335038114,2.0795356954471655,37,2010
all_in,families_kids,Families with children,2012-07-01,106.74934483654593,1.7339604662178099,37,2010
all_in,families_kids,Families with children,2012-08-01,107.4413690665755,2.0722021247247646,37,2010
all_in,families_kids,Families with children,2012-09-01,107.9871113185831,2.372693989239516,37,2010
all_in,families_kids,Families with children,2012-10-01,107.86039776716653,2.519046869998731,37,2010
all_in,families_kids,Families with children,2012-11-01,107.1025520995403,1.9555091132627656,37,2010
all_in,families_kids,Families with children,2012-12-01,106.65994670541303,1.8645726185054334,37,2010
all_in,families_kids,Families with children,2013-01-01,107.00569565898594,1.630808515014226,37,2011
all_in,families_kids,Families with children,2013-02-01,108.10226960235045,2.090428157713453,37,2011
all_in,families_kids,Families with children,2013-03-01,108.43608645633007,1.388357076682456,37,2011
all_in,families_kids,Families with children,2013-04-01,108.22187333376695,0.7962558079177562,37,2011
all_in,families_kids,Families with children,2013-05-01,108.42897703668218,1.130271678455741,37,2011
all_in,families_kids,Families with children,2013-06-01,108.69749667705834,1.574946306460534,37,2011
all_in,families_kids,Families with children,2013-07-01,108.70032213296238,1.8276246092224557,37,2011
all_in,families_kids,Families with children,2013-08-01,108.7478156459953,1.2159623344060844,37,2011
all_in,families_kids,Families with children,2013-09-01,108.8294954649069,0.7800784149495366,37,2011
all_in,families_kids,Families with children,2013-10-01,108.35573825954017,0.45924222664459613,37,2011
all_in,families_kids,Families with children,2013-11-01,107.93204442294666,0.7744841809515624,37,2011
all_in,families_kids,Families with children,2013-12-01,107.80515223683838,1.0736978282844367,37,2011
all_in,families_kids,Families with children,2014-01-01,108.21758216755231,1.1325439277816596,37,2012
all_in,families_kids,Families with children,2014-02-01,108.67358318569192,0.5284936065107937,37,2012
all_in,families_kids,Families with children,2014-03-01,109.54301877331186,1.0208154436001093,37,2012
all_in,families_kids,Families with children,2014-04-01,109.9607539774845,1.6067737418984374,37,2012
all_in,families_kids,Families with children,2014-05-01,110.40997892256999,1.8270041275199267,37,2012
all_in,families_kids,Families with children,2014-06-01,110.5624774272378,1.7157531748135169,37,2012
all_in,families_kids,Families with children,2014-07-01,110.43993796538126,1.6003778077961606,37,2012
all_in,families_kids,Families with children,2014-08-01,110.114109894207,1.2563877629132136,37,2012
all_in,families_kids,Families with children,2014-09-01,110.13583826842924,1.2003573093321673,37,2012
all_in,families_kids,Families with children,2014-10-01,109.6624773706627,1.2059713053613752,37,2012
all_in,families_kids,Families with children,2014-11-01,108.70557340943354,0.716681492157889,37,2012
all_in,families_kids,Families with children,2014-12-01,107.7941979748514,-0.010161167402200633,37,2012
all_in,families_kids,Families with children,2015-01-01,107.03922507841352,-1.0888776717579485,37,2013
all_in,families_kids,Families with children,2015-02-01,107.58285465556824,-1.003674028360635,37,2013
all_in,families_kids,Families with children,2015-03-01,108.38897433601387,-1.0535079735990882,37,2013
all_in,families_kids,Families with children,2015-04-01,108.62556444164389,-1.2142418886232909,37,2013
all_in,families_kids,Families with children,2015-05-01,109.27813350693708,-1.0251296365400675,37,2013
all_in,families_kids,Families with children,2015-06-01,109.63421077544207,-0.8395856111370392,37,2013
all_in,families_kids,Families with children,2015-07-01,109.57952637328997,-0.7790764898482627,37,2013
all_in,families_kids,Families with children,2015-08-01,109.25772103135755,-0.7777285433013481,37,2013
all_in,families_kids,Families with children,2015-09-01,108.91190837936243,-1.1112912093916072,37,2013
all_in,families_kids,Families with children,2015-10-01,108.72333685302287,-0.8563918490237077,37,2013
all_in,families_kids,Families with children,2015-11-01,108.30733891530707,-0.36634229656886674,37,2013
all_in,families_kids,Families with children,2015-12-01,107.73521163655711,-0.054721255320300255,37,2013
all_in,families_kids,Families with children,2016-01-01,107.90878958258097,0.8123792969637389,37,2014
all_in,families_kids,Families with children,2016-02-01,107.99688015240578,0.38484338249162864,37,2014
all_in,families_kids,Families with children,2016-03-01,108.55941926338794,0.15725301251183765,37,2014
all_in,families_kids,Families with children,2016-04-01,109.1287591729226,0.46323785184936295,37,2014
all_in,families_kids,Families with children,2016-05-01,109.60884288267226,0.3026308787697163,37,2014
all_in,families_kids,Families with children,2016-06-01,109.9469628482683,0.28526868631071345,37,2014
all_in,families_kids,Families with children,2016-07-01,109.62853101093683,0.04472061457896359,37,2014
all_in,families_kids,Families with children,2016-08-01,109.65162342999528,0.36052591516593235,37,2014
all_in,families_kids,Families with children,2016-09-01,109.84269624247626,0.8546245098118188,37,2014
all_in,families_kids,Families with children,2016-10-01,109.89869988559214,1.0810586453561255,37,2014
all_in,families_kids,Families with children,2016-11-01,109.48104430839973,1.083680390310815,37,2014
all_in,families_kids,Families with children,2016-12-01,109.39924121655676,1.5445549832056926,37,2014
all_in,families_kids,Families with children,2017-01-01,110.16390495252885,2.0898347379034288,37,2015
all_in,families_kids,Families with children,2017-02-01,110.51559812907789,2.3322136464661636,37,2015
all_in,families_kids,Families with children,2017-03-01,110.5824259277783,1.863501737681661,37,2015
all_in,families_kids,Families with children,2017-04-01,110.9694307494927,1.686697063652498,37,2015
all_in,families_kids,Families with children,2017-05-01,110.98755486248704,1.2578473994936612,37,2015
all_in,families_kids,Families with children,2017-06-01,110.94394793403453,0.9067872908341323,37,2015
all_in,families_kids,Families with children,2017-07-01,110.66937959827361,0.9494322123434706,37,2015
all_in,families_kids,Families with children,2017-08-01,110.97248238986745,1.2045958997729311,37,2015
all_in,families_kids,Families with children,2017-09-01,111.68047288509096,1.673098626929037,37,2015
all_in,families_kids,Families with children,2017-10-01,111.40493115524595,1.3705633198771716,37,2015
all_in,families_kids,Families with children,2017-11-01,111.2483636596405,1.6142697234987624,37,2015
all_in,families_kids,Families with children,2017-12-01,111.00494797689372,1.467749449156086,37,2015
all_in,families_kids,Families with children,2018-01-01,111.70567228813496,1.3995213189569533,37,2016
all_in,families_kids,Families with children,2018-02-01,112.31191329584138,1.6253951452766646,37,2016
all_in,families_kids,Families with children,2018-03-01,112.55885903780522,1.7872940419282557,37,2016
all_in,families_kids,Families with children,2018-04-01,113.08243890853366,1.904135350401992,37,2016
all_in,families_kids,Families with children,2018-05-01,113.64844402168457,2.3974662406919034,37,2016
all_in,families_kids,Families with children,2018-06-01,113.74647767102425,2.5260771670538196,37,2016
all_in,families_kids,Families with children,2018-07-01,113.65322927150963,2.6961836092940006,37,2016
all_in,families_kids,Families with children,2018-08-01,113.62149379315963,2.3870885342419434,37,2016
all_in,families_kids,Families with children,2018-09-01,113.78916891357443,1.8881510563204085,37,2016
all_in,families_kids,Families with children,2018-10-01,113.97654556374937,2.3083488152959797,37,2016
all_in,families_kids,Families with children,2018-11-01,113.35487819354711,1.8935240614876836,37,2016
all_in,families_kids,Families with children,2018-12-01,112.81553835131032,1.6310897914149747,37,2016
all_in,families_kids,Families with children,2019-01-01,113.11326497289335,1.2600906076887686,37,2017
all_in,families_kids,Families with children,2019-02-01,113.74470820718764,1.2757283437707434,37,2017
all_in,families_kids,Families with children,2019-03-01,114.5225779531369,1.7446151570105428,37,2017
all_in,families_kids,Families with children,2019-04-01,115.23377788910118,1.9024518761110443,37,2017
all_in,families_kids,Families with children,2019-05-01,115.55874501113203,1.6808861800896802,37,2017
all_in,families_kids,Families with children,2019-06-01,115.55325677727176,1.5884264227267186,37,2017
all_in,families_kids,Families with children,2019-07-01,115.77881294861977,1.8702360599295087,37,2017
all_in,families_kids,Families with children,2019-08-01,115.77328520043353,1.8938242540545103,37,2017
all_in,families_kids,Families with children,2019-09-01,115.8983291486496,1.853568538387984,37,2017
all_in,families_kids,Families with children,2019-10-01,116.22376018926411,1.9716465474537648,37,2017
all_in,families_kids,Families with children,2019-11-01,116.08182122813366,2.405668885224732,37,2017
all_in,families_kids,Families with children,2019-12-01,115.90372333425773,2.737375567300604,37,2017
all_in,families_kids,Families with children,2020-01-01,116.4815535423699,2.977801560483395,37,2018
all_in,families_kids,Families with children,2020-02-01,116.94998019563516,2.8179526229994645,37,2018
all_in,families_kids,Families with children,2020-03-01,116.58308716305515,1.7992165796000714,37,2018
all_in,families_kids,Families with children,2020-04-01,115.53080290373157,0.2577586364618245,37,2018
all_in,families_kids,Families with children,2020-05-01,115.46781978105125,-0.0786831235247698,37,2018
all_in,families_kids,Families with children,2020-06-01,116.33973457756488,0.680619328461729,37,2018
all_in,families_kids,Families with children,2020-07-01,117.1243931456823,1.1621989920208131,37,2018
