dimension,basket,characteristics_code,group,date,index,chg_12m,n_cats,w_ref_year
income_quintile,ex_shelter,05,Fourth quintile,2010-06-01,100.52051641335153,NA,34,2008
income_quintile,ex_shelter,05,Fourth quintile,2010-07-01,100.4673549448494,NA,34,2008
income_quintile,ex_shelter,05,Fourth quintile,2010-08-01,100.64362879911363,NA,34,2008
income_quintile,ex_shelter,05,Fourth quintile,2010-09-01,100.6777119643746,NA,34,2008
income_quintile,ex_shelter,05,Fourth quintile,2010-10-01,100.90970396393568,NA,34,2008
income_quintile,ex_shelter,05,Fourth quintile,2010-11-01,100.96965271128471,NA,34,2008
income_quintile,ex_shelter,05,Fourth quintile,2010-12-01,101.23885876773375,NA,34,2008
income_quintile,ex_shelter,05,Fourth quintile,2011-01-01,101.78812453402513,1.7881245340251262,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-02-01,102.39478215397452,2.4614693674859245,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-03-01,103.62222325322978,3.0416979985991244,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-04-01,104.48712334860329,3.641468969716488,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-05-01,105.12179310451991,4.207071534396989,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-06-01,104.9116228631352,4.368368375394072,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-07-01,104.93320765230351,4.4450784136853105,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-08-01,105.25466863077757,4.581551645825144,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-09-01,105.4972260235594,4.787071502866724,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-10-01,105.20613229901234,4.257695906641601,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-11-01,105.11483356923718,4.1053729973750785,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2011-12-01,104.76768140118386,3.4856404708651256,34,2009
income_quintile,ex_shelter,05,Fourth quintile,2012-01-01,105.39293970176197,3.5414889352164636,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-02-01,106.05106593636417,3.5707715817897556,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-03-01,107.17457451244348,3.4281751034549224,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-04-01,107.62217345364667,3.00041766350847,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-05-01,107.39229360067503,2.1598761104632436,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-06-01,107.08713455370037,2.0736612695461565,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-07-01,106.78248787150366,1.7623403120657022,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-08-01,107.58180248139325,2.2109554672382403,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-09-01,108.17852544497404,2.541582866658354,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-10-01,107.97598266387047,2.6327841394128804,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-11-01,107.17949244098791,1.9641936362776002,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2012-12-01,106.68867587223636,1.8335754360130352,34,2010
income_quintile,ex_shelter,05,Fourth quintile,2013-01-01,106.99164118961201,1.5168961909346024,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-02-01,108.15702651880923,1.9857985998073202,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-03-01,108.45114693534813,1.1911149903902185,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-04-01,108.2156349013631,0.5514304614671728,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-05-01,108.35686303514456,0.8981737908086318,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-06-01,108.6028100566987,1.415366569770593,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-07-01,108.55212549039655,1.6572358016441635,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-08-01,108.62049377037856,0.9654897622346059,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-09-01,108.70891807448312,0.49029382433103397,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-10-01,108.19894689686429,0.20649428464838415,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-11-01,107.71769516930296,0.5021508462650814,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2013-12-01,107.5836833305627,0.8388963974003794,34,2011
income_quintile,ex_shelter,05,Fourth quintile,2014-01-01,107.95238262292872,0.8979593383506179,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-02-01,108.37831922129659,0.20460316782919818,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-03-01,109.196588936199,0.6873528053098932,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-04-01,109.6473427900605,1.3230138972084582,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-05-01,109.99407525756995,1.5109446476817778,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-06-01,110.13344856188466,1.4093912527556762,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-07-01,109.90071602899572,1.2423437427012685,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-08-01,109.49056427823548,0.8010187374918765,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-09-01,109.47718674776144,0.7067209267522356,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-10-01,108.91619442137021,0.6628969551705666,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-11-01,107.88581028421855,0.15607010032230306,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2014-12-01,106.84012065690965,-0.6911481840311984,34,2012
income_quintile,ex_shelter,05,Fourth quintile,2015-01-01,105.81082343666574,-1.983799833064659,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-02-01,106.35699542406483,-1.8650628758178467,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-03-01,107.15425591371638,-1.870326758719465,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-04-01,107.37503579047828,-2.072377626088906,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-05-01,108.08985612779747,-1.7312015445499318,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-06-01,108.45575256831842,-1.5233301194809479,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-07-01,108.278365694376,-1.4761963281401003,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-08-01,107.89951949059541,-1.4531341564711808,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-09-01,107.46434380998342,-1.8385957819830212,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-10-01,107.26118019970201,-1.5195299748220648,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-11-01,106.86544352223214,-0.9457840278515928,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2015-12-01,106.26635314093471,-0.5370337588979757,34,2013
income_quintile,ex_shelter,05,Fourth quintile,2016-01-01,106.3445007040874,0.5043692602402672,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-02-01,106.29664395098517,-0.056744244080075834,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-03-01,106.90037486743397,-0.2369304365165359,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-04-01,107.57093676128775,0.1824455464599195,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-05-01,108.05716016126074,-0.030248875988958535,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-06-01,108.39154932496334,-0.05919763759385521,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-07-01,108.02817508357155,-0.23106241879438105,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-08-01,108.01884687511445,0.11059121030603247,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-09-01,108.21087098052055,0.694674292951647,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-10-01,108.23342735681264,0.9064296657005588,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-11-01,107.86808995077331,0.9382325993271934,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2016-12-01,107.817377358059,1.459562854356422,34,2014
income_quintile,ex_shelter,05,Fourth quintile,2017-01-01,108.62100105120098,2.1406845977378186,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-02-01,108.9075227104332,2.4562193710009783,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-03-01,108.92037662869465,1.8896114852409829,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-04-01,109.28971484540895,1.597808976912929,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-05-01,109.23562175784787,1.0905909380076517,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-06-01,109.14848823300005,0.6983375666744784,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-07-01,108.88494765512434,0.7931010321057252,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-08-01,109.14870113950808,1.0459788241397483,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-09-01,109.93663412991698,1.5948149513620447,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-10-01,109.56206840266806,1.227569964568609,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-11-01,109.51127147057066,1.5233249430366635,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2017-12-01,109.24337490169574,1.3226045546452347,34,2015
income_quintile,ex_shelter,05,Fourth quintile,2018-01-01,109.97667432901073,1.2480765825116258,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-02-01,110.5499252811256,1.5080708199187276,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-03-01,110.69477706934957,1.6290803388458563,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-04-01,111.24966644196084,1.7933541132614916,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-05-01,111.74531615133931,2.2975054777047976,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-06-01,111.88493884229011,2.5070897944537096,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-07-01,111.74518305952687,2.626841878513697,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-08-01,111.65125055791168,2.292789004612139,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-09-01,111.8413331321361,1.7325425844566533,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-10-01,112.1024390020182,2.318658853731792,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-11-01,111.50462811788597,1.8202296627073622,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2018-12-01,110.89033233222801,1.5076039457901258,34,2016
income_quintile,ex_shelter,05,Fourth quintile,2019-01-01,111.14109381724954,1.0587876887014014,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-02-01,111.73784144860936,1.0745517597256837,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-03-01,112.54610030615808,1.6724576225025212,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-04-01,113.34043952863587,1.8793522295779574,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-05-01,113.67989576603124,1.731240003001,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-06-01,113.6214460627132,1.5520473429143422,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-07-01,113.88437759395522,1.9143505570963226,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-08-01,113.91203885724305,2.024866079004406,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-09-01,114.02867042499751,1.9557503756479466,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-10-01,114.54757097326795,2.181158584074816,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-11-01,114.4980667292947,2.684586874944772,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2019-12-01,114.38280517804624,3.149483613553228,34,2017
income_quintile,ex_shelter,05,Fourth quintile,2020-01-01,114.971405364228,3.446350414075172,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-02-01,115.33392287262252,3.218320111962325,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-03-01,115.00122688493458,2.181440824780112,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-04-01,113.94609222065414,0.5343659284692048,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-05-01,113.88631995572682,0.18158372534087253,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-06-01,114.87735500642879,1.1053449742422616,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-07-01,115.77250170142798,1.657930742884428,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-08-01,116.31950813998529,2.113445871826891,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-09-01,116.33933576868392,2.026389797473138,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-10-01,116.2238204349865,1.4633653489777965,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-11-01,115.88389090335639,1.2103472256332015,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2020-12-01,115.91724167267019,1.341492274328715,34,2018
income_quintile,ex_shelter,05,Fourth quintile,2021-01-01,116.56182914605876,1.3833211630251085,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-02-01,117.35771044749157,1.7547201417090097,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-03-01,118.3752201996563,2.93387592994776,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-04-01,119.53364961984279,4.903684970932098,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-05-01,120.72335255884762,6.00338355456449,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-06-01,122.0639131748899,6.255852746660939,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-07-01,122.63690434690606,5.929216821435768,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-08-01,122.86782228942218,5.629592365157099,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-09-01,123.05154276889296,5.769507755790215,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-10-01,124.54515903233967,7.159753109310318,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-11-01,125.41299392405772,8.222974691666419,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2021-12-01,125.96608809743503,8.668983388287499,34,2019
income_quintile,ex_shelter,05,Fourth quintile,2022-01-01,127.4642536043296,9.353340229938789,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-02-01,129.04298027249627,9.956968127997822,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-03-01,131.3246940518842,10.939345101438303,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-04-01,132.1340355772353,10.541287744050297,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-05-01,134.0406497756087,11.031251977755874,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-06-01,136.41884314583533,11.760175139050366,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-07-01,136.31812568854994,11.155876295559008,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-08-01,136.09942746253247,10.768975087669808,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-09-01,136.15014167200977,10.644806727630973,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-10-01,136.04948491147266,9.237071893051873,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-11-01,135.05955467587563,7.69183515199332,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2022-12-01,133.5592642265388,6.027952636927503,34,2020
income_quintile,ex_shelter,05,Fourth quintile,2023-01-01,134.25464598446183,5.327291525364242,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-02-01,134.46693270074894,4.203213856963828,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-03-01,134.33319121794085,2.290884580220731,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-04-01,134.70137777853472,1.9429832670165847,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-05-01,134.48378084771394,0.3305945419147527,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-06-01,134.46736097774442,-1.4305077825683687,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-07-01,134.19315575045505,-1.5588315400916541,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-08-01,134.63359104279328,-1.0770334946065274,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-09-01,134.4085659913467,-1.279158184688911,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-10-01,134.1704084559994,-1.3811713118178859,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-11-01,133.37399887248682,-1.2480093003667259,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2023-12-01,132.9473385998565,-0.45816786295286294,34,2021
income_quintile,ex_shelter,05,Fourth quintile,2024-01-01,133.59367957367962,-0.4923229329871437,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-02-01,134.5837534737679,0.08687695232769688,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-03-01,135.62561148305682,0.9621004707758063,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-04-01,136.24783815925448,1.1480657482674905,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-05-01,136.2830020352998,1.3378722521366626,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-06-01,136.09483657214525,1.2103127350511445,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-07-01,136.03760310959288,1.3744720055378634,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-08-01,135.87609637542377,0.922879144058153,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-09-01,136.0015695450285,1.1851949627855962,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-10-01,136.0238473065873,1.381406579823996,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-11-01,135.65549589801907,1.7106010502942803,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2024-12-01,135.49913512526945,1.9194039928045026,34,2022
income_quintile,ex_shelter,05,Fourth quintile,2025-01-01,136.50539020262622,2.179527233802059,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-02-01,137.19293117846328,1.938701839820478,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-03-01,137.46788073594334,1.3583490852070224,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-04-01,137.85017529992433,1.1760459191997974,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-05-01,138.0232731041239,1.2769538701336458,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-06-01,138.58363893072487,1.828726512530321,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-07-01,138.77073027056716,2.0090968221282646,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-08-01,139.07685782370862,2.3556471915716415,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-09-01,139.47880818861503,2.5567636132576066,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-11-01,138.6377231798999,2.19838294212773,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2025-12-01,138.16857509611023,1.970078973842071,34,2023
income_quintile,ex_shelter,05,Fourth quintile,2026-01-01,138.40781832926473,1.3936652053186949,34,2024
income_quintile,ex_shelter,05,Fourth quintile,2026-02-01,138.97789977934298,1.3010645559848655,34,2024
income_quintile,ex_shelter,05,Fourth quintile,2026-03-01,140.95506695950618,2.5367280014021887,34,2024
income_quintile,ex_shelter,05,Fourth quintile,2026-04-01,142.31964047418992,3.242262960160369,34,2024
income_quintile,ex_shelter,05,Fourth quintile,2026-05-01,143.47191294631253,3.947623990975946,34,2024
income_quintile,ex_shelter,05,Fourth quintile,2026-06-01,142.38486000480202,2.7429075346890652,34,2024
income_quintile,ex_shelter,05,Fourth quintile,2026-07-01,142.19098843216514,2.4646826855557746,34,2024
income_quintile,ex_shelter,06,Highest quintile,2010-01-01,100,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-02-01,100.00948318511334,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-03-01,100.5690363690168,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-04-01,100.79702082836042,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-05-01,100.85893435619784,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-06-01,100.56692966082471,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-07-01,100.50749835890095,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-08-01,100.73352569453706,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-09-01,100.81006467210308,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-10-01,100.99975813757356,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-11-01,101.04963057398643,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2010-12-01,101.22448285732888,NA,34,2008
income_quintile,ex_shelter,06,Highest quintile,2011-01-01,101.70810757435189,1.7081075743518914,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-02-01,102.29083118241189,2.2811316733592824,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-03-01,103.37458152770397,2.7896709165958544,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-04-01,104.13757873442424,3.314143492149646,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-05-01,104.69841678396028,3.80678464656663,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-06-01,104.53885713375281,3.9495363797263705,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-07-01,104.562409689398,4.034436630804805,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-08-01,104.97767896736595,4.213248016056537,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-09-01,105.2383900822563,4.392741364224784,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-10-01,105.03045077489764,3.9907943460951723,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-11-01,104.95002926655928,3.859884168222716,34,2009
income_quintile,ex_shelter,06,Highest quintile,2011-12-01,104.61949088978331,3.3539396168015267,34,2009
income_quintile,ex_shelter,06,Highest quintile,2012-01-01,105.13939601754275,3.373662655833498,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-02-01,105.6896664055051,3.322717377310358,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-03-01,106.66721874810662,3.1851516801741475,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-04-01,107.08409641441982,2.8294470793390536,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-05-01,106.91324563354297,2.1154368113826205,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-06-01,106.66364618689931,2.032535184910178,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-07-01,106.3995899205635,1.757017877287681,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-08-01,107.0927429600867,2.014774963140731,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-09-01,107.66843176548205,2.3090829129240653,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-10-01,107.57998930630102,2.4274279626463446,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-11-01,106.95385644243866,1.9093154998460538,34,2010
income_quintile,ex_shelter,06,Highest quintile,2012-12-01,106.511858697943,1.8088099952171532,34,2010
income_quintile,ex_shelter,06,Highest quintile,2013-01-01,106.79647751088122,1.5760804761157043,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-02-01,107.8044871376771,2.0009720950939114,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-03-01,108.10753076336206,1.3502855255434376,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-04-01,107.94780883968701,0.8065739490620505,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-05-01,108.08464840683509,1.0956572933041642,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-06-01,108.27174675015594,1.50763696980587,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-07-01,108.19625839458487,1.6886046979718072,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-08-01,108.28285145491273,1.1112877137432031,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-09-01,108.41523527205857,0.6936141767190929,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-10-01,108.05490251648033,0.44145125245098615,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-11-01,107.67254736733379,0.6719635446543526,34,2011
income_quintile,ex_shelter,06,Highest quintile,2013-12-01,107.47993726536718,0.9088927554720128,34,2011
income_quintile,ex_shelter,06,Highest quintile,2014-01-01,107.77385143330893,0.9151743065010098,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-02-01,108.1886341641998,0.3563367692034136,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-03-01,108.89828697163249,0.7314533989323246,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-04-01,109.33329511322002,1.2834779032806276,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-05-01,109.66900934488343,1.4658519608490073,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-06-01,109.78324418717041,1.3960220301075799,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-07-01,109.54413333867467,1.245768535889824,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-08-01,109.20920135074154,0.8554908587852683,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-09-01,109.25240276512976,0.7721862070126928,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-10-01,108.87611283241942,0.7599935743904274,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-11-01,108.03570654645974,0.3372811250457408,34,2012
income_quintile,ex_shelter,06,Highest quintile,2014-12-01,107.10023355590656,-0.3532786854193448,34,2012
income_quintile,ex_shelter,06,Highest quintile,2015-01-01,106.2945288362565,-1.3726173625407068,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-02-01,106.8012921009773,-1.2823362397910487,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-03-01,107.5177676756202,-1.267714428209421,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-04-01,107.78682768514535,-1.414452410378031,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-05-01,108.41794858843552,-1.1407605155925316,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-06-01,108.72241177663557,-0.966297196251753,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-07-01,108.492799772884,-0.959735162211095,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-08-01,108.17118313495075,-0.9504860423409145,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-09-01,107.89590308853914,-1.2416199939390027,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-10-01,107.78892631340027,-0.9985537605411543,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-11-01,107.44612835548145,-0.5457253067760015,34,2013
income_quintile,ex_shelter,06,Highest quintile,2015-12-01,106.8785370347725,-0.20699910147098377,34,2013
income_quintile,ex_shelter,06,Highest quintile,2016-01-01,106.9916078090542,0.6557994851000615,34,2014
income_quintile,ex_shelter,06,Highest quintile,2016-02-01,107.08966937919365,0.2700129114015626,34,2014
income_quintile,ex_shelter,06,Highest quintile,2016-03-01,107.6003948013596,0.07684974076906936,34,2014
income_quintile,ex_shelter,06,Highest quintile,2016-04-01,108.20367079344092,0.3867291739146461,34,2014
income_quintile,ex_shelter,06,Highest quintile,2016-05-01,108.6244284379688,0.1904480321031521,34,2014
income_quintile,ex_shelter,06,Highest quintile,2016-06-01,108.84547474565866,0.11319006542636068,34,2014
income_quintile,ex_shelter,06,Highest quintile,2016-07-01,108.4952682303422,0.0022752269859038776,34,2014
income_quintile,ex_shelter,06,Highest quintile,2016-08-01,108.5138059430517,0.3167412966847971,34,2014
