date,se_F,se_N,se_gap,basket,pair,gap_12m,z
2025-08-01,0.017414134080924897,0.019762912660802958,0.026340553954443627,ex_shelter,fam,-0.04558030850025929,-1.7304233076909128
2025-09-01,0.014701715576544018,0.017675213685149915,0.02299029403268492,ex_shelter,fam,-0.0482799367653719,-2.1000138883275317
2025-11-01,0.013662178183918747,0.01675760898257416,0.021621114021761124,ex_shelter,fam,-0.0690309637794817,-3.192757029540833
2025-12-01,0.01907951078468474,0.018612484563140127,0.026654311347247953,ex_shelter,fam,-0.020952177806132788,-0.7860708736073233
2026-01-01,0.026782014137368776,0.023765620949482535,0.0358061589725665,ex_shelter,fam,-0.04079766214615255,-1.1394034802060276
2026-02-01,0.030759616926791803,0.02781932629494543,0.04147371395218445,ex_shelter,fam,0.044828734757040856,1.0808951136790992
2026-03-01,0.04386664385579351,0.041136899896173494,0.060137567096107444,ex_shelter,fam,0.11047031308417665,1.836960130223278
2026-04-01,0.05817562945523767,0.0518509678581809,0.07792898517460128,ex_shelter,fam,0.07562532691787194,0.9704390060826795
2026-05-01,0.07611140049945626,0.06702573716145042,0.10141693511452841,ex_shelter,fam,0.06845382602538308,0.6749743122100795
2026-06-01,0.05676530942274018,0.050770433052445565,0.0761573189272856,ex_shelter,fam,0.10019031714554316,1.315570434421465
2026-07-01,0.05091988157654704,0.04608555320357161,0.068678326667507,ex_shelter,fam,0.08089185542128341,1.177836725884512
2014-01-01,0.02787102022462853,0.013228771160788407,0.03085116131989458,ex_shelter,par,0.05690787645464823,1.844594304394979
2014-02-01,0.03983107024376824,0.018141869521925914,0.04376804298246134,ex_shelter,par,0.04176132851227976,0.9541511492532186
2014-03-01,0.03600897340628098,0.017241810143934208,0.03992400509485144,ex_shelter,par,0.14328928855520395,3.5890509535498083
2014-04-01,0.03207963494323208,0.01624450838300672,0.03595812885421893,ex_shelter,par,0.09835403594433689,2.7352378746703643
2014-05-01,0.033451994942299584,0.016908487435268283,0.037482434725725364,ex_shelter,par,0.10581566652660968,2.8230734556308072
2014-06-01,0.036113722184662946,0.017729887751051963,0.04023120492473373,ex_shelter,par,0.10870375277056699,2.7019760649459705
2014-07-01,0.032091448440316556,0.016358038986797097,0.03602008470965983,ex_shelter,par,0.13048107378117457,3.622453273858689
2014-08-01,0.03461670241988969,0.01620111233486522,0.03822031040316285,ex_shelter,par,0.16439810506372332,4.3013283599632635
2014-09-01,0.03688592904646038,0.016573635818512435,0.040438313093713346,ex_shelter,par,0.1637560005944172,4.049526008043969
2014-10-01,0.040075994862098674,0.017652106988780718,0.04379134897819797,ex_shelter,par,0.17277831550974732,3.945489680981671
2014-11-01,0.04968670735574521,0.02128148206690837,0.054052477897128894,ex_shelter,par,0.12767774390192166,2.3621071386387547
2014-12-01,0.07039693736649832,0.02934533302322931,0.07626845587021491,ex_shelter,par,0.10044043327211982,1.3169328279444659
2015-01-01,0.09062409843961362,0.047117111792390524,0.10214083141256197,ex_shelter,par,0.08895591828149696,0.870914374313156
2015-02-01,0.07594431296857158,0.039341309090212016,0.0855293942057346,ex_shelter,par,0.07595337480620357,0.8880382646403804
2015-03-01,0.07362909278668425,0.038122488595613215,0.08291301129082708,ex_shelter,par,-0.04681252126368385,-0.5645980110345221
2015-04-01,0.08186440153485755,0.04299464384068135,0.09246793843082815,ex_shelter,par,-0.04279549152590434,-0.4628143792555521
2015-05-01,0.07103826933437697,0.03704137276255309,0.08011553536086427,ex_shelter,par,-0.10743489899972536,-1.3409995766215195
2015-06-01,0.07240234810207848,0.03730919662284263,0.08144983832603032,ex_shelter,par,-0.08176832267186018,-1.003910190030765
2015-07-01,0.06952684574414755,0.03674851697629787,0.07864118373401906,ex_shelter,par,-0.08559715914021604,-1.088452068953127
2015-08-01,0.0700580338470951,0.03729966725338212,0.07936871728668511,ex_shelter,par,-0.0819248532680783,-1.0322058371204395
2015-09-01,0.0797172912249607,0.042573142735394046,0.09037322060551693,ex_shelter,par,-0.1569954281601782,-1.7371897018638975
2015-10-01,0.07003378946455163,0.037870524306844795,0.0796172611814829,ex_shelter,par,-0.19903319170612166,-2.499874885829558
2015-11-01,0.06288163238463156,0.03387054421604062,0.07142347973073494,ex_shelter,par,-0.1937039783702077,-2.712049022260855
2015-12-01,0.05631094365281288,0.030052776381811593,0.06382861226225618,ex_shelter,par,-0.20529369246091722,-3.2163270543532354
2016-01-01,0.05179657510066473,0.021365456492262642,0.05603006267426059,ex_shelter,par,-0.24964294968969902,-4.455517944733291
2016-02-01,0.06771815700099995,0.02931889638672487,0.0737925909082178,ex_shelter,par,-0.2650515512078955,-3.5918450341113908
2016-03-01,0.06500752413181358,0.028264929892782707,0.07088641940168967,ex_shelter,par,-0.23612508894362838,-3.331034222586224
2016-04-01,0.06030111571066847,0.02628619556675961,0.0657813699562829,ex_shelter,par,-0.22910417822381568,-3.4828125102300866
2016-05-01,0.06706128475805036,0.030140356734607986,0.07352317333664092,ex_shelter,par,-0.21275462869203565,-2.893708460023821
2016-06-01,0.07262562414682178,0.03186308780663532,0.07930786623840523,ex_shelter,par,-0.2367339846995442,-2.985000050157756
2016-07-01,0.07780311670116517,0.03448334449194217,0.08510244424083885,ex_shelter,par,-0.2533490130143701,-2.976988678461403
2016-08-01,0.07796719008710838,0.03551358293205364,0.08567436782813832,ex_shelter,par,-0.30229399808445745,-3.5284065204992854
2016-09-01,0.06896145837604259,0.03073734279656791,0.0755014369634405,ex_shelter,par,-0.2873918069494108,-3.8064415527425313
2016-10-01,0.06344489615151096,0.027561013432573105,0.06917271361676137,ex_shelter,par,-0.25925117686573795,-3.7478821244757166
2016-11-01,0.0611715480822903,0.026323016535029574,0.06659474074044733,ex_shelter,par,-0.23703801474415087,-3.559410429541356
2016-12-01,0.06283112858870082,0.02666128862012862,0.06825375469976475,ex_shelter,par,-0.22048736910935673,-3.2304064454657277
2017-01-01,0.08042479985288703,0.03262512372332843,0.08679024789306357,ex_shelter,par,-0.16601453193487714,-1.91282472357295
2017-02-01,0.10736455972246724,0.04327446076534294,0.11575762453907924,ex_shelter,par,-0.1373591532567442,-1.1866099861989858
2017-03-01,0.0903215778650028,0.03484115062186881,0.0968085389037533,ex_shelter,par,-0.17500008713842163,-1.8076926800063173
2017-04-01,0.07888506120552387,0.030588267160496122,0.08460788952149281,ex_shelter,par,-0.14018369250368146,-1.6568631282082837
2017-05-01,0.06878133233550376,0.02516810599080913,0.07324141749728509,ex_shelter,par,-0.08160469468683207,-1.1141878116962576
2017-06-01,0.06939461858107555,0.024598435027858405,0.07362537669739101,ex_shelter,par,-0.07046628218072559,-0.9570923143843505
2017-07-01,0.07415673575529533,0.026425431508264135,0.07872436019605783,ex_shelter,par,-0.0356835761368135,-0.4532723549349389
2017-08-01,0.0794806706511693,0.02817913248169962,0.08432817153585641,ex_shelter,par,-0.013502448058577698,-0.1601178800946306
2017-09-01,0.09470869777359654,0.03505015584991522,0.100986389474393,ex_shelter,par,-0.01977244865594141,-0.19579320301331385
2017-10-01,0.08371853496032412,0.030206046808458238,0.08900111437334807,ex_shelter,par,-0.00889273415713987,-0.09991711024915946
2017-11-01,0.0831580239253089,0.0310434412512318,0.08876346200932525,ex_shelter,par,0.022620615780244435,0.25484152226811496
2017-12-01,0.06587987476119224,0.023968609209253176,0.07010457992154485,ex_shelter,par,0.040935247118878415,0.5839168734009917
2018-01-01,0.05957240475949621,0.023715613208383095,0.0641194332373492,ex_shelter,par,0.03514556822834525,0.5481266201815577
2018-02-01,0.0650640875308928,0.026330536318147604,0.0701899752744576,ex_shelter,par,0.05907973856644766,0.8417119159172436
2018-03-01,0.05849471567982281,0.023933924997188556,0.06320177630600549,ex_shelter,par,0.09960990862705188,1.5760618521980823
2018-04-01,0.07231932486246606,0.02774530961850045,0.07745893721443224,ex_shelter,par,0.11311647255820567,1.4603411384933083
2018-05-01,0.08828436841179348,0.03531756531267787,0.09508659277461015,ex_shelter,par,0.09473028172488629,0.9962527729795887
2018-06-01,0.08392217386764834,0.03636961778459837,0.0914640933069889,ex_shelter,par,0.040766878599529655,0.44571456541640037
2018-07-01,0.07347965866293359,0.0344210539394823,0.08114227746080326,ex_shelter,par,0.01715941397235632,0.21147316182547843
2018-08-01,0.05942883661418429,0.028514835485813995,0.06591572243477613,ex_shelter,par,0.026774764291626063,0.40619693303247645
2018-09-01,0.04914561778686589,0.020623427966604782,0.05329744392319809,ex_shelter,par,-0.022513610438235077,-0.42241444956867563
2018-10-01,0.053922143466771794,0.024917558050095368,0.05940102907552185,ex_shelter,par,-0.02754543718985758,-0.4637198651026163
2018-11-01,0.030353239941738077,0.015591120654976634,0.03412333832201596,ex_shelter,par,-0.12537796514400235,-3.6742584784886074
2018-12-01,0.03340157390005622,0.015952401609131365,0.037015459690512204,ex_shelter,par,-0.20635460359625935,-5.574822123555908
2019-01-01,0.0398401701660972,0.019048432765447473,0.04415973221933478,ex_shelter,par,-0.22968816023725136,-5.2013032845494775
2019-02-01,0.04321776539016221,0.020195810919782124,0.047703731762061274,ex_shelter,par,-0.26806712176050684,-5.6194161726714285
2019-03-01,0.04696688637143137,0.021613856882123552,0.051701520526459044,ex_shelter,par,-0.282377088398289,-5.461678602929641
2019-04-01,0.055065603759854906,0.025086602648228554,0.06051081184273976,ex_shelter,par,-0.31284050712931943,-5.169993553257125
2019-05-01,0.05582406033283113,0.026286978795571264,0.06170357336688357,ex_shelter,par,-0.3603660400574693,-5.840278291741179
2019-06-01,0.05706619848784143,0.027820973480214426,0.06348667242217464,ex_shelter,par,-0.3588175684598349,-5.651856598716726
2019-07-01,0.06295415961958672,0.030925264153582217,0.07013984727939776,ex_shelter,par,-0.3511429761391627,-5.0063264999766295
2019-08-01,0.07048624008398527,0.03535663978600636,0.07885684509371789,ex_shelter,par,-0.40647814589998,-5.154633632843143
2019-09-01,0.07278994637003128,0.03650622621082555,0.08143144874499038,ex_shelter,par,-0.39935566610722617,-4.904194537393568
2019-10-01,0.08188434065148006,0.0407161088623706,0.09144860176525414,ex_shelter,par,-0.4121957307041013,-4.507403314510982
2019-11-01,0.08940684888402335,0.043817255324632765,0.09956674390354767,ex_shelter,par,-0.3347030575223897,-3.3615948900229515
2019-12-01,0.09531359392236319,0.04630904831899995,0.1059679628123926,ex_shelter,par,-0.2823611196094644,-2.664589486440927
2020-01-01,0.14399828464184847,0.0549890242632709,0.15414051631294545,ex_shelter,par,-0.2685821924395926,-1.7424503230176074
2020-02-01,0.14220254482182287,0.05113452142861971,0.1511168522552548,ex_shelter,par,-0.26544722647259267,-1.7565693204370079
2020-03-01,0.15407634643956977,0.04964455680477777,0.1618768128933515,ex_shelter,par,-0.32746573817439284,-2.0229317115980994
2020-04-01,0.18366259263381382,0.05828015142178884,0.1926876331857363,ex_shelter,par,-0.38211539425875296,-1.9830820896036572
2020-05-01,0.19211677381701897,0.060894862234565424,0.20153669399994217,ex_shelter,par,-0.42575614404027906,-2.112549013235283
2020-06-01,0.18399733810848898,0.06029500549931702,0.19362465782841884,ex_shelter,par,-0.3553478610025529,-1.8352407435495413
2020-07-01,0.16732570994973514,0.05269462256138938,0.17542695476200396,ex_shelter,par,-0.33908696754949563,-1.9329239797243467
2020-08-01,0.1598462024981361,0.0470664183924232,0.1666314982029681,ex_shelter,par,-0.3711848746851265,-2.2275792913594223
2020-09-01,0.1432150708328319,0.04663840283829186,0.15061771852262218,ex_shelter,par,-0.3279761208883958,-2.1775400935922096
2020-10-01,0.1270097122105847,0.04916836314357695,0.13619469494086106,ex_shelter,par,-0.27267348560475746,-2.002085952930536
2020-11-01,0.11182266263903629,0.046210583750506615,0.12099473513441115,ex_shelter,par,-0.21638799955683297,-1.7884083907985826
2020-12-01,0.10126820043456929,0.041943168152459145,0.10961057327612862,ex_shelter,par,-0.15393846079905238,-1.4044125142129664
2021-01-01,0.10792443870209129,0.04103127726743923,0.1154610331815844,ex_shelter,par,-0.1073890054420712,-0.9300887276245102
2021-02-01,0.0885885403251683,0.03532161234758087,0.0953705708055517,ex_shelter,par,-0.025653178719053926,-0.2689842212579125
2021-03-01,0.08256399998257456,0.030280230006882434,0.08794149431521092,ex_shelter,par,0.12392469449620247,1.4091720348987482
2021-04-01,0.18195256802557525,0.0596711840100825,0.19148730300536043,ex_shelter,par,0.14344312106515655,0.7490999080035142
2021-05-01,0.25424958064629843,0.08998389997150781,0.2697034510585672,ex_shelter,par,0.18186318220561049,0.674307953761104
2021-06-01,0.3858670308957416,0.15617673348463734,0.41627459400523914,ex_shelter,par,0.05329001120957244,0.12801648713853947
2021-07-01,0.38057164127422166,0.15804275908889498,0.41208286526205545,ex_shelter,par,0.07569676215890553,0.18369305918790815
2021-08-01,0.3176387654052837,0.13152499806984438,0.3437923943391788,ex_shelter,par,0.23510837068871915,0.6838672831626573
2021-09-01,0.25514501451339944,0.10469002863486512,0.27578792672379926,ex_shelter,par,0.31868757337474296,1.1555530264162273
2021-10-01,0.2644379848743169,0.1072053888651211,0.2853426768748609,ex_shelter,par,0.3088777677633381,1.0824800942720483
2021-11-01,0.31252469498220853,0.12627314006942103,0.3370706022137115,ex_shelter,par,0.20485938623122735,0.6077640259512789
2021-12-01,0.36543300330547845,0.15142785555823388,0.3955650077342878,ex_shelter,par,0.08047269245032851,0.2034373386848826
2022-01-01,0.33345338037312483,0.16278738991356043,0.37106723271818737,ex_shelter,par,0.05939168419886087,0.16005639669069563
2022-02-01,0.3271756844903299,0.1608202121984091,0.36456421817459983,ex_shelter,par,0.07050874786824757,0.19340556300695147
2022-03-01,0.2793766277292636,0.13223952882236023,0.30909317867681163,ex_shelter,par,0.26788773932369203,0.8666892633169233
2022-04-01,0.2097976078612857,0.09407178391479473,0.22992289314731068,ex_shelter,par,0.32096808309265334,1.3959814035873774
2022-05-01,0.20191624612612058,0.08238013118449627,0.2180748872833342,ex_shelter,par,0.4741353093209,2.1741857360443286
2022-06-01,0.2618340433240531,0.09650836648713283,0.2790536347110298,ex_shelter,par,0.6775614924233739,2.4280690453109974
2022-07-01,0.21215638702801878,0.08406230277832556,0.22820342527047527,ex_shelter,par,0.50990917885207665,2.2344501544957667
2022-08-01,0.1508108285694832,0.0680298166201444,0.16544473990787534,ex_shelter,par,0.2914129818011322,1.7613916402745702
2022-09-01,0.15477697976381982,0.0726382796816966,0.17097436398456428,ex_shelter,par,0.2759348655820162,1.6138961371245564
2022-10-01,0.14677056853989517,0.06986604968581428,0.16255111407869446,ex_shelter,par,0.39743049004821174,2.444957035826941
2022-11-01,0.15795945370269737,0.07521089300983413,0.174951042984577,ex_shelter,par,0.5509663666536158,3.1492602573520343
2022-12-01,0.19108200210584592,0.08799748601215436,0.21037083703127152,ex_shelter,par,0.6208881238828123,2.9513982671966916
2023-01-01,0.2016349881104759,0.09699164304448596,0.22374996592352978,ex_shelter,par,0.809577903162717,3.6182258165769
2023-02-01,0.1997804207688696,0.0955701884930039,0.22146303856665311,ex_shelter,par,0.9319568359518859,4.208182286234628
2023-03-01,0.15977049000680507,0.07705087570437005,0.17737938697555836,ex_shelter,par,0.7413662048504355,4.179551059969502
2023-04-01,0.12844314242828261,0.06989743408453541,0.14623027090330531,ex_shelter,par,0.7780004803551455,5.320379122251629
2023-05-01,0.12953870864777758,0.07352206091094857,0.1489488854564781,ex_shelter,par,0.7159221225763401,4.806495331484222
2023-06-01,0.1436571261050472,0.081004249603867165,0.16492137015756037,ex_shelter,par,0.6349839537357127,3.8502224007056833
2023-07-01,0.13807057671832138,0.08135593370963304,0.16025689409537447,ex_shelter,par,0.7879430335816395,4.916749685119363
2023-08-01,0.13514913730895092,0.0830312347104399,0.15861738635122516,ex_shelter,par,1.0234059241574278,6.452041278068399
2023-09-01,0.13810640876156738,0.08568533963648138,0.16252802087528262,ex_shelter,par,1.0719462705904292,6.595455139474055
2023-10-01,0.12538336256713956,0.07792034600383817,0.14762306029208522,ex_shelter,par,0.9522725060920889,6.4507029200447
2023-11-01,0.10767983411622024,0.06904635651389021,0.12791538618610326,ex_shelter,par,0.7738752264513593,6.0498994649905
2023-12-01,0.09643591481203911,0.06488816877323504,0.11623407466134317,ex_shelter,par,0.7243966994538997,6.232223223391976
2024-01-01,0.10971917244785329,0.0487243549834297,0.12005148716776914,ex_shelter,par,0.5937100430872366,4.945461793884658
2024-02-01,0.09765312145570314,0.044566710749731626,0.1073420879109986,ex_shelter,par,0.5038869630834775,4.694216154070613
2024-03-01,0.09006592921300792,0.04414243949885546,0.10030167780208199,ex_shelter,par,0.4897926893007165,4.883195376523899
2024-04-01,0.09294813212022857,0.05093543353562746,0.1059894978481443,ex_shelter,par,0.45875600117410986,4.328315639643743
2024-05-01,0.09402845790409095,0.0565247378277207,0.10971051400077371,ex_shelter,par,0.3729437492404397,3.399343742367387
2024-06-01,0.09010709293971361,0.0564711156535834,0.10634037380603181,ex_shelter,par,0.3291801442781406,3.095533074564657
2024-07-01,0.08990220947928936,0.058491234931574314,0.10725498511994043,ex_shelter,par,0.3131945214005061,2.9200929080384364
2024-08-01,0.08682253977353051,0.05632293804439555,0.10349119171542623,ex_shelter,par,0.24360196616106666,2.3538425070116933
2024-09-01,0.07996375245225014,0.04807468338801289,0.09330260922987321,ex_shelter,par,0.1514864537733862,1.6236036164879724
2024-10-01,0.0708274748750834,0.04299292062319126,0.08285482738436303,ex_shelter,par,0.10748948658088064,1.2973231611748774
2024-11-01,0.0632043391772907,0.039208618039110084,0.07437811653554312,ex_shelter,par,0.11182801539248999,1.5035069534067949
2024-12-01,0.057220955817355326,0.03656797855037358,0.0679076935251987,ex_shelter,par,0.16490558017179247,2.4283784592183286
2025-01-01,0.06777742507137817,0.03228144145737646,0.07507243709826067,ex_shelter,par,0.09776431032426647,1.3022663723612022
2025-02-01,0.06189836803585968,0.031293904379640816,0.0693593282610554,ex_shelter,par,0.03469880666342462,0.5002759907481351
2025-03-01,0.0567023130585192,0.03301275291068681,0.06561245431264082,ex_shelter,par,0.0063345749376830796,0.09654531299041298
2025-04-01,0.054487710447524595,0.03171435885590673,0.0630453102732829,ex_shelter,par,0.02172892331668841,0.34465566467196224
2025-05-01,0.052071129183458735,0.028946534638337632,0.05957603848871565,ex_shelter,par,0.0615162476484743,1.0325669381344673
2025-06-01,0.04453085752407464,0.023916103816542907,0.05054678321706628,ex_shelter,par,0.08526182216341827,1.6867902710499494
2025-07-01,0.04154383797539136,0.023096482524625303,0.04753249392506027,ex_shelter,par,0.03678871460490729,0.7739697955446727
2025-08-01,0.03335146271131573,0.01909717750746366,0.0384320472228043,ex_shelter,par,-0.03711013769314153,-0.9656039783153058
2025-09-01,0.02678157362785569,0.01617190502262396,0.0312855109922313,ex_shelter,par,-0.10312419106366377,-3.2962284390774754
2025-11-01,0.0341162168160972,0.01473428028548837,0.03716201374218417,ex_shelter,par,0.13066410626250136,3.516066356602711
2025-12-01,0.04545343588777182,0.020690839696710275,0.04994122226536656,ex_shelter,par,0.10025261617598868,2.0074121462884635
2026-01-01,0.07524348531088779,0.028587306543730238,0.0804910937753674,ex_shelter,par,0.11619679376329017,1.4435981462442216
2026-02-01,0.0884359708126466,0.03275466145040108,0.09430688617649123,ex_shelter,par,0.05055709556454069,0.5360912401447047
2026-03-01,0.1280886198262516,0.046631078365146586,0.13631269932948456,ex_shelter,par,0.028081023804960026,0.20600445844803306
2026-04-01,0.1667908891340838,0.06194154916875163,0.1779212078746182,ex_shelter,par,0.10699072337343463,0.6013376631797117
2026-05-01,0.2094886689389707,0.08132761908307881,0.22472134753855505,ex_shelter,par,0.16630762627587448,0.7400615388680035
2026-06-01,0.16076934698752735,0.06050619981600857,0.17177829649571777,ex_shelter,par,0.1540109296074288,0.8965680342002234
2026-07-01,0.14617217778517005,0.05420729823510326,0.1558997650428274,ex_shelter,par,0.17452246314080266,1.1194530222214216
2014-01-01,0.013228771160788407,0.012763511163865145,0.018382263289775207,ex_shelter,mk,-0.10941891782618729,-5.952418159903603
2014-02-01,0.018141869521925914,0.018118234105712366,0.025639770608567914,ex_shelter,mk,-0.1418230444011348,-5.531369471524933
2014-03-01,0.017241810143934208,0.0175976423859958,0.024636498017877227,ex_shelter,mk,-0.14233749262109185,-5.777505086875824
2014-04-01,0.01624450838300672,0.015475642322770449,0.022436121721632275,ex_shelter,mk,-0.06554562684077947,-2.9214330201098093
2014-05-01,0.016908487435268283,0.015912011362886943,0.023218291344568587,ex_shelter,mk,-0.09300574895056979,-4.005710307030257
2014-06-01,0.017729887751051963,0.016382561618286353,0.024139951218713176,ex_shelter,mk,-0.12223680070391207,-5.063672233486317
2014-07-01,0.016358038986797097,0.015086395634441651,0.022252747532214397,ex_shelter,mk,-0.1073171032753173,-4.822645074274926
2014-08-01,0.01620111233486522,0.015992209050390723,0.022764595124849483,ex_shelter,mk,-0.07406812879990898,-3.2536545628723856
2014-09-01,0.016573635818512435,0.01659399075080855,0.023453058079546854,ex_shelter,mk,-0.01900250771840195,-0.8102358188834156
2014-10-01,0.017652106988780718,0.017750678285269314,0.025033646572772666,ex_shelter,mk,0.01184341515476639,0.4730998786108788
2014-11-01,0.02128148206690837,0.02235987697238902,0.030868520813030792,ex_shelter,mk,0.004037027731706999,0.1307813793916168
2014-12-01,0.02934533302322931,0.03149131947615285,0.043044764752445286,ex_shelter,mk,-0.04591881442803647,-1.0667688554489756
2015-01-01,0.047117111792390524,0.044004255546010035,0.06447012276873049,ex_shelter,mk,-0.024317226680670156,-0.37718598377579915
2015-02-01,0.039341309090212016,0.036811828701102625,0.05387809697131963,ex_shelter,mk,0.004145967621793645,0.0769508920109154
2015-03-01,0.038122488595613215,0.03592880320985602,0.05238514137439375,ex_shelter,mk,0.08052898758983407,1.537248644883819
2015-04-01,0.04299464384068135,0.040036759508099,0.05874931072698976,ex_shelter,mk,0.0663988076973765,1.1302057313648195
2015-05-01,0.03704137276255309,0.034646459300824314,0.05071923144348785,ex_shelter,mk,0.13157038776800967,2.5940926946932827
2015-06-01,0.03730919662284263,0.035080108123326154,0.05121123059042992,ex_shelter,mk,0.16010083633951622,3.1262837173343576
2015-07-01,0.03674851697629787,0.034058838902336096,0.050104470931569924,ex_shelter,mk,0.1595781473185509,3.1849083395470723
2015-08-01,0.03729966725338212,0.03410600684181793,0.05054191211170347,ex_shelter,mk,0.12947459471693845,2.5617272736097645
2015-09-01,0.042573142735394046,0.038986992908734294,0.05772744666477059,ex_shelter,mk,0.07686032394457198,1.33143467077122
2015-10-01,0.037870524306844795,0.03451800362867894,0.05124128399820613,ex_shelter,mk,0.037783347148290236,0.7373614437454957
2015-11-01,0.03387054421604062,0.030906178079057604,0.045851996782530456,ex_shelter,mk,0.032746160445307204,0.7141708702593176
2015-12-01,0.030052776381811593,0.02780761993661658,0.04094426815556103,ex_shelter,mk,0.049659960822345806,1.2128672231646913
2016-01-01,0.021365456492262642,0.02212127362880329,0.030754405832061783,ex_shelter,mk,0.10083870855497334,3.278837806381808
2016-02-01,0.02931889638672487,0.028648180543431823,0.04099165688020642,ex_shelter,mk,0.0904461853644456,2.2064535139129546
2016-03-01,0.028264929892782707,0.027443983498265958,0.0393964274027102,ex_shelter,mk,-0.0027747178521053684,-0.07043069727470991
2016-04-01,0.02628619556675961,0.025500542277021178,0.03662296729917002,ex_shelter,mk,-0.03180459579188444,-0.8684330663890585
2016-05-01,0.030140356734607986,0.028530575000485912,0.04150222661433697,ex_shelter,mk,-0.09060146858557161,-2.1830507897201175
2016-06-01,0.03186308780663532,0.030978488038810877,0.04444010672516551,ex_shelter,mk,-0.14075299708380395,-3.167251553968444
2016-07-01,0.03448334449194217,0.03314305786003653,0.04782847824950829,ex_shelter,mk,-0.13978156862223257,-2.9225593984619325
2016-08-01,0.03551358293205364,0.03369359479248466,0.0489537833339978,ex_shelter,mk,-0.13351813763824438,-2.7274324586373218
2016-09-01,0.03073734279656791,0.03005988080699039,0.0429927979587767,ex_shelter,mk,-0.11899027950663665,-2.7676793592436
2016-10-01,0.027561013432573105,0.027104297532816728,0.038655561128742265,ex_shelter,mk,-0.06871027928887496,-1.777500501416485
2016-11-01,0.026323016535029574,0.02622183898223676,0.03715489253266374,ex_shelter,mk,-0.07499163730118052,-2.018351613727684
2016-12-01,0.02666128862012862,0.026919423640354375,0.037887724661355295,ex_shelter,mk,-0.06667364635069006,-1.7597690794743297
2017-01-01,0.03262512372332843,0.028810107545430765,0.043524946809178,ex_shelter,mk,-0.07865747302058246,-1.8071813703858715
2017-02-01,0.04327446076534294,0.03931622795509143,0.05846746732284475,ex_shelter,mk,-0.10248591395081164,-1.7528707611859857
2017-03-01,0.03484115062186881,0.03084837233909886,0.04653523237964358,ex_shelter,mk,-0.08905778748424797,-1.913771199372059
2017-04-01,0.030588267160496122,0.027972571532926382,0.04145005242513655,ex_shelter,mk,-0.14114216974412397,-3.4051143843314207
2017-05-01,0.02516810599080913,0.02303128486014256,0.034115592351205544,ex_shelter,mk,-0.13386738340057658,-3.923935484469057
2017-06-01,0.024598435027858405,0.02248716081189252,0.0333279973475708,ex_shelter,mk,-0.1106113489593108,-3.3188717523518707
2017-07-01,0.026425431508264135,0.022937155664859703,0.03499166387001288,ex_shelter,mk,-0.12428996460618347,-3.55198784110113
2017-08-01,0.02817913248169962,0.02497273165665327,0.03765236823649199,ex_shelter,mk,-0.11830404896813196,-3.1420081792749976
2017-09-01,0.03505015584991522,0.03176736485353575,0.04730411076049315,ex_shelter,mk,-0.11427341336849306,-2.4157184551480984
2017-10-01,0.030206046808458238,0.027525735964215536,0.040866507119724324,ex_shelter,mk,-0.15740976913569682,-3.851803842069062
2017-11-01,0.0310434412512318,0.030326999013307192,0.043398411421062585,ex_shelter,mk,-0.13461039685276344,-3.1017355807506095
2017-12-01,0.023968609209253176,0.02429242216334749,0.03412647069341031,ex_shelter,mk,-0.0831223862609809,-2.4357158701743957
2018-01-01,0.023715613208383095,0.024314879300800066,0.03396533034230803,ex_shelter,mk,-0.0731631272263833,-2.154053162122482
2018-02-01,0.026330536318147604,0.027214770638091093,0.03786741189578705,ex_shelter,mk,-0.05821032902499912,-1.5372143516223595
2018-03-01,0.023933924997188556,0.024553071481237157,0.03428827911887368,ex_shelter,mk,-0.05105070338915496,-1.4888674701978424
2018-04-01,0.02774530961850045,0.02812622331294547,0.039508057958802925,ex_shelter,mk,0.002033489303676639,0.051470241989547104
2018-05-01,0.03531756531267787,0.03628053724130503,0.050632082735484904,ex_shelter,mk,0.011510866652852947,0.22734333708902893
2018-06-01,0.03636961778459837,0.03770924897385485,0.052390233402514516,ex_shelter,mk,0.048439206156380976,0.9245846603549602
2018-07-01,0.0344210539394823,0.036369068586143014,0.05007512460422165,ex_shelter,mk,0.05360281537838407,1.0704479679690106
2018-08-01,0.028514835485813995,0.02982722270735493,0.04126450117494681,ex_shelter,mk,0.046035297943181064,1.1156150355000725
2018-09-01,0.020623427966604782,0.02099004298526808,0.029426309412108373,ex_shelter,mk,0.07321331725707036,2.4880224098691923
2018-10-01,0.024917558050095368,0.02580360445224752,0.03587074994905906,ex_shelter,mk,0.07893202643298736,2.2004565431467333
2018-11-01,0.015591120654976634,0.015113160338954103,0.021713835651698536,ex_shelter,mk,0.05624104800638907,2.5901019473724207
2018-12-01,0.015952401609131365,0.01577587419939448,0.022435626219344477,ex_shelter,mk,0.001357858775041798,0.06052243702790088
2019-01-01,0.019048432765447473,0.021033941552108103,0.02837727062346329,ex_shelter,mk,-0.020026992714372582,-0.7057406253092425
2019-02-01,0.020195810919782124,0.018977789112048702,0.02771330471612841,ex_shelter,mk,-0.010988184334714823,-0.39649491272399534
2019-03-01,0.021613856882123552,0.01885234387590008,0.028680475570256967,ex_shelter,mk,-0.011246814743115507,-0.39214184979481287
2019-04-01,0.025086602648228554,0.022990526155215064,0.034027957995209406,ex_shelter,mk,-0.03279038221113417,-0.9636306185563805
