base,cat_id,major,cat_label,item_code,share_fam,share_single,share_all,gap_total,gap_age_pred,gap_net_of_age,gap_tenure_pred,gap_net_of_ten
ex_shelter,02,Food,Food away from home,FOODAWAY,8.235101831915417,7.488005483207677,7.869539198084979,0.74709634870774,0.5828761268292206,0.16422022187851937,-0.30935580140943447,1.0564521501171744
ex_shelter,03,Alcohol,Alcoholic beverages,ALCBEVG,1.0196204756099725,1.29083847384053,1.2826650708158787,-0.2712179982305576,0.00580389146181437,-0.27702188969237196,-0.017639077102450648,-0.2535789211281069
ex_shelter,09,Utilities,Natural gas,NATRLGAS,0.9086228490600994,1.1109207219556774,0.9834430480750049,-0.202297872895578,-0.047534259858683314,-0.15476361303689468,0.0742953103082619,-0.2765931832038399
ex_shelter,10,Utilities,Electricity,ELECTRIC,3.2947673602305843,4.249485949280329,3.656493117893477,-0.9547185890497447,-0.07059587921090404,-0.8841227098388407,-0.0682244087225777,-0.886494180327167
ex_shelter,11,Utilities,Fuel oil and other fuels,OTHRFUEL,0.20504155947114241,0.26559287183002056,0.24935168561739476,-0.060551312358878145,-0.0477920563714371,-0.012759255987441043,0.05858883711648565,-0.1191401494753638
ex_shelter,12,Utilities,Telephone services,PHONE,2.8060984149968142,3.1671236006397074,2.912427688011171,-0.3610251856428932,-0.10232871490992901,-0.2586964707329642,-0.14818904443933387,-0.21283614120355934
ex_shelter,13,Utilities,Water and other public services,WATER,1.548218126931657,1.759195796207448,1.6477159385597446,-0.21097766927579098,-0.05786042958412585,-0.15311723969166513,0.19849740239846095,-0.4094750716742519
ex_shelter,14,Household ops,Personal services (childcare proxy),HHPERSRV,2.3045160369028985,0.4712131596984236,1.0911629762617194,1.833302877204475,1.134211311895715,0.6990915653087602,0.07497500034677147,1.7583278768577035
ex_shelter,15,Household ops,Other household expenses,HHOTHXPN,2.3888344730859554,3.1042951793465843,2.7408737283064033,-0.7154607062606289,-0.04551563903736522,-0.6699450672232636,0.15473841446126937,-0.8701991207218982
ex_shelter,16,Household ops,Housekeeping supplies,HKPGSUPP,1.6239580673713356,1.7534841215444368,1.7494514262916416,-0.12952605417310115,-0.008352821306094382,-0.12117323286700676,0.04911861831092712,-0.17864467248402827
ex_shelter,17,Household ops,Household furnishings and equipment,HHFURNSH,4.4840176526177,4.8435001142334935,4.815479752643128,-0.35948246161579345,-0.14257584890731145,-0.216906612708482,0.22101463653546977,-0.5804970981512632
ex_shelter,18,Apparel,Apparel: men and boys,MENBOYS,1.0474798733709765,0.865318711446196,0.9315778974665869,0.1821611619247805,0.08633669385184983,0.09582446807293066,-0.08752740628119421,0.2696885682059747
ex_shelter,19,Apparel,Apparel: women and girls,WMNSGRLS,1.6271312676461236,1.3422435458076307,1.4841412327947336,0.28488772183849287,0.1838931187006414,0.10099460313785147,-0.05039725795280576,0.3352849797912986
ex_shelter,20,Apparel,Apparel: children under 2,INFANT,0.2958470159682807,0.048549234635595157,0.15360063834031518,0.24729778133268557,0.09194759710239586,0.1553501842302897,-0.0156884675283939,0.26298624886107946
ex_shelter,21,Apparel,Footwear,FOOTWEAR,0.9909128532590892,0.9681288553803975,0.9196090165569519,0.022783997878691675,0.10707323904074473,-0.08428924116205305,-0.12575783604103097,0.14854183391972264
ex_shelter,22,Apparel,Other apparel products and services,OTHAPPRL,0.38015071630419156,0.5454649303175692,0.5026929982046678,-0.1653142140133776,-0.07719082971982077,-0.08812338429355682,-0.0787450251955966,-0.08656918881778099
ex_shelter,23,Transport,Vehicle purchases (net outlay),VEHPURCH,11.279643019320828,9.91832305231894,10.646319569120287,1.3613199670018883,0.07036890900381998,1.2909510579980683,0.3811391197653885,0.9801808472364998
ex_shelter,24,Transport,Gasoline and other fuels,GASFUEL,5.520427697806653,5.2547406899702995,5.276281667664073,0.2656870078363536,0.012172760748421219,0.25351424708793235,-0.2001643396346394,0.465851347470993
ex_shelter,25,Transport,Other vehicle expenses,VEHOTHXP,8.407220748427092,8.738862234407128,8.3901855176541,-0.33164148598003607,-0.3114666060320932,-0.02017487994794287,-0.25076682176790915,-0.08087466421212691
ex_shelter,26,Transport,Public and other transportation,PUBTRANS,1.911605944322365,2.356065798492118,2.256134051466188,-0.44445985416975287,-0.10547144771198447,-0.3389884064577684,-0.04614805204252931,-0.39831180212722356
ex_shelter,27,Health,Health insurance,HLTHINSR,7.000141347626046,7.8335618003198535,8.088968681428286,-0.8334204526938072,-0.4496056811623843,-0.38381477153142285,0.3606479503340114,-1.1940684030278186
ex_shelter,28,Health,Medical services,MEDSERVS,2.406977507898301,2.590244459675577,2.497506483143826,-0.1832669517772758,-0.0769688324065343,-0.10629811937074152,0.14649938633636758,-0.3297663381136434
ex_shelter,29,Health,Drugs,DRUGS,1.0226741247281583,1.3679460817911813,1.3125872730899661,-0.34527195706302294,-0.20038942121278147,-0.14488253585024147,0.048600991119945085,-0.39387294818296803
ex_shelter,30,Health,Medical supplies,MEDSUPPL,0.3390418028220885,0.39410555174777245,0.46479154199082384,-0.05506374892568394,-0.07816718414378399,0.023103435218100044,0.034223029456948835,-0.08928677838263277
ex_shelter,31,Entertainment,Fees and admissions,FEESADM,2.3173039511972675,1.4022161297692484,1.8651506084181129,0.9150878214280191,0.27370404096666645,0.6413837804613527,0.14820032767166444,0.7668874937563547
ex_shelter,32,Entertainment,Audio and visual equipment and services,TVAUDIO,1.4952762064070504,2.307516563856523,1.9249950129662876,-0.8122403574494725,-0.20304265324677662,-0.6091977042026959,-0.013946799662926803,-0.7982935577865458
ex_shelter,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,2.19095713338371,1.9676719214073566,2.13245561539996,0.22328521197635331,-0.1101678711850882,0.3334530831614415,0.18634758219359457,0.036937629782758746
ex_shelter,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,1.1604318873176025,1.2251542152159014,1.2766806303610612,-0.0647223278982989,0.07691484274198168,-0.14163717064028059,0.13854046742334492,-0.20326279532164382
ex_shelter,35,Personal care,Personal care products and services,PERSCARE,1.9194313286710827,1.9990861320539182,1.9509275882704966,-0.07965480338283548,0.09328297712591382,-0.1729377805087493,-0.04460917355476008,-0.0350456298280754
ex_shelter,36,Reading,Reading,READING,0.2513690737633603,0.2284669865204478,0.24935168561739476,0.02290208724291251,0.01187930642831897,0.011022780814593541,0.008431959520668695,0.014470127722243816
ex_shelter,37,Education,Education,EDUCATN,4.290281288936723,2.490290153072881,3.129862357869539,1.7999911358638419,-0.74986134608121,2.549852481945052,-0.011078554496137743,1.8110696903599797
ex_shelter,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,0.44172764028354866,1.0795065113091158,0.7021743466985837,-0.6377788710255672,-0.04715684866551284,-0.5906220223600543,-0.09238141719856487,-0.5453974538270023
ex_shelter,39,Miscellaneous,Miscellaneous,MISC,2.1242830271033704,3.235663696595842,2.429682824655895,-1.1113806694924717,-0.4238134865361203,-0.6875671829563514,-0.004896459625107114,-1.1064842098673646
ex_housing,01,Food,Food at home,FOODHOME,15.864661993221402,15.56252026369826,15.489908165550883,0.3021417295231412,0.8966967305717741,-0.5945550010486329,-0.7643654138787485,1.0665071434018896
ex_housing,02,Food,Food away from home,FOODAWAY,10.238089242945385,9.44558521560575,9.818073218685448,0.7925040273396355,0.8047773116310584,-0.012273284291422826,-0.3054374173129174,1.097941444652553
ex_housing,03,Alcohol,Alcoholic beverages,ALCBEVG,1.2676182561304525,1.628300731294355,1.6002588287996815,-0.3606824751639024,0.01938033760672364,-0.38006281277062604,-0.009572725886323186,-0.3511097492775792
ex_housing,18,Apparel,Apparel: men and boys,MENBOYS,1.3022537720419212,1.091537879606614,1.1622408601080112,0.2107158924353072,0.11710649075785673,0.09360940167745047,-0.09861410524383403,0.3093299976791412
ex_housing,19,Apparel,Apparel: women and girls,WMNSGRLS,2.022891212296422,1.693144565726431,1.8516214131056967,0.3297466465699912,0.2441488032462702,0.085597843323721,-0.04787219072518898,0.3776188372951802
ex_housing,20,Apparel,Apparel: children under 2,INFANT,0.3678045777167818,0.061241399185849636,0.1916328613026057,0.3065631785309322,0.11589565475452414,0.19066752377640805,-0.017791331417428388,0.32435450994836057
ex_housing,21,Apparel,Footwear,FOOTWEAR,1.2319282057121257,1.2212255484707661,1.147308429357159,0.010702657241359548,0.14319539998722508,-0.13249274274586553,-0.14561389833624996,0.1563165555776095
ex_housing,22,Apparel,Other apparel products and services,OTHAPPRL,0.47261309437708254,0.6880651320292518,0.6271620915358005,-0.21545203765216925,-0.09155114183322,-0.12390089581894925,-0.0918578995282745,-0.12359413812389475
ex_housing,23,Transport,Vehicle purchases (net outlay),VEHPURCH,14.023140723387073,12.511257610144458,13.282397152883204,1.5118831132426145,0.1918117718818273,1.3200713413607872,0.5677084834244263,0.9441746298181882
ex_housing,24,Transport,Gasoline and other fuels,GASFUEL,6.863136920824971,6.628480853056666,6.58271322266743,0.23465606776830494,0.06763644581551986,0.16701962195278508,-0.1958873228749579,0.43054339064326286
ex_housing,25,Transport,Other vehicle expenses,VEHOTHXP,10.452071882579087,11.023451853452935,10.467633956347527,-0.5713799708738474,-0.307210862062842,-0.2641691088110054,-0.22866927939342144,-0.342710691480426
ex_housing,26,Transport,Public and other transportation,PUBTRANS,2.3765574069124975,2.9720090781368205,2.814763196535676,-0.595451671224323,-0.11043470472101768,-0.4850169665033053,-0.03538802518819081,-0.5600636460361321
ex_housing,27,Health,Health insurance,HLTHINSR,8.702754779846849,9.88147988039915,10.091834449117743,-1.1787251005523007,-0.4935164913330734,-0.6852086092192273,0.5185040754411652,-1.697229175993466
ex_housing,28,Health,Medical services,MEDSERVS,2.992416005849604,3.2674087683273894,3.115900550011199,-0.2749927624777855,-0.07403819311132542,-0.20095456936646006,0.20319932195268625,-0.47819208443047173
ex_housing,29,Health,Drugs,DRUGS,1.271414630823412,1.725566482942469,1.6375899056768124,-0.45415185211905706,-0.23925002221513902,-0.21490182990391804,0.07196917842337018,-0.5261210305424272
ex_housing,30,Health,Medical supplies,MEDSUPPL,0.4215054416120409,0.49713606397925,0.579876060824768,-0.07563062236720908,-0.0940464394447077,0.01841581707749862,0.04635882303877553,-0.12198944540598461
ex_housing,31,Entertainment,Fees and admissions,FEESADM,2.880931546400732,1.7687957058971866,2.3269704586744977,1.1121358405035455,0.3620651026039794,0.7500707378995661,0.19934412237928595,0.9127917181242595
ex_housing,32,Entertainment,Audio and visual equipment and services,TVAUDIO,1.8589656274459827,2.910767678950971,2.40163261242876,-1.0518020515049882,-0.23704868043335514,-0.814753371071633,0.001006924455986901,-1.0528089759609751
ex_housing,33,Entertainment,"Pets, toys, hobbies, and playground equipment",PETSPLAY,2.7238539506721438,2.4820778846500233,2.6604614121102013,0.24177606602212043,-0.11711212948777971,0.35888819550990014,0.2486480122303288,-0.006871946208208385
ex_housing,34,Entertainment,"Other entertainment supplies, equipment, services",ENTEROTH,1.4426786049777147,1.5454447206311466,1.5927926134242552,-0.10276611565343186,0.10788781647708534,-0.2106539321305172,0.18196209713739211,-0.28472821279082394
ex_housing,35,Personal care,Personal care products and services,PERSCARE,2.3862861249001757,2.5217046723585144,2.43398621238894,-0.1354185474583387,0.13520060483207796,-0.27061915229041666,-0.036366121169428736,-0.09905242628890996
ex_housing,36,Reading,Reading,READING,0.31250846226721407,0.28819481969811594,0.31109230730942483,0.024313642569098126,0.01721368538685597,0.007099957182242156,0.012701415177729476,0.01161222739136865
ex_housing,37,Education,Education,EDUCATN,5.333787439427024,3.1413235347094637,3.9048306413479006,2.19246390471756,-0.8997130069516475,3.0921769116692075,0.01587205662532791,2.176591848092232
ex_housing,38,Tobacco,Tobacco products and smoking supplies,TOBACCO,0.5491671013431493,1.3617205230735978,0.8760359373833404,-0.8125534217304485,-0.05189105079325984,-0.7606623709371887,-0.10670521839039353,-0.705848203340055
ex_housing,39,Miscellaneous,Miscellaneous,MISC,2.64096299628877,4.081559133974567,3.0312834424230357,-1.4405961376857968,-0.5072034331654103,-0.9333927045203865,0.01686643905888299,-1.4574625767446798
