year,cat_id,rse_impl,rse_pub,group
2019,05,0.028152545130347914,0.02747625079164028,04
2020,05,0.03753268320157408,0.036387843704775685,04
2021,05,0.03035091559935731,0.03033119658119658,04
2022,05,0.027691428537647788,0.03079323797139142,04
2023,05,0.029423581401365327,0.025288822205551387,04
2024,05,0.030066578102438436,0.03337007504690431,04
2012,03,0.05565521869627604,0.05698947368421053,04
2013,03,0.06917785383467569,0.06973451327433629,04
2014,03,0.061293410237059864,0.06039138943248532,04
2015,03,0.06397163663769041,0.06710992907801419,04
2016,03,0.06984344614838699,0.07412199630314233,04
2017,03,0.07705188524401367,0.06750814332247558,04
2018,03,0.07884349415476219,0.07261217948717949,04
2019,03,0.0691833973027902,0.0680983606557377,04
2020,03,0.08133770554034814,0.07313014827018122,04
2021,03,0.07336529887448469,0.0794991652754591,04
2022,03,0.05433136961109375,0.054854517611026034,04
2023,03,0.06443716691382535,0.06253317249698433,04
2024,03,0.061719010792028885,0.06935914552736983,04
2012,40,0.051343272600059005,0.05971126082771896,04
2013,40,0.044511150209718894,0.053033248081841435,04
2014,40,0.08501269493682777,0.09499489795918367,04
2015,40,0.07240560450719327,0.0711813953488372,04
2016,40,0.05177161624398239,0.05758284600389863,04
2017,40,0.054431573748881225,0.07025474254742547,04
2018,40,0.085004200175207,0.11312015503875969,04
2019,40,0.10312997552162471,0.10520280811232449,04
2020,40,0.10291513655291953,0.11015737410071944,04
2021,40,0.161391152687666,0.16619962216624687,04
2022,40,0.13049165015288283,0.14001370801919122,04
2023,40,0.08058156059669612,0.07212807497071456,04
2024,40,0.12733459044554243,0.1345736434108527,04
2012,29,0.05135173192650207,0.07070342205323193,04
2013,29,0.04567343925605623,0.050042826552462526,04
2014,29,0.05688563459534877,0.06067178502879079,04
2015,29,0.04081273601597048,0.03883295194508009,04
2016,29,0.04387047951407079,0.046971046770601335,04
2017,29,0.05491085757669311,0.05041067761806982,04
2018,29,0.04712145666691922,0.05652351738241309,04
2019,29,0.05480629490189998,0.06162551440329218,04
2020,29,0.1020905197474385,0.10307101727447217,04
2021,29,0.06366578790771504,0.0660759493670886,04
2022,29,0.0643544146056635,0.06835403726708075,04
2023,29,0.050071923468113205,0.04626998223801066,04
2024,29,0.06781409140493083,0.07590250329380764,04
2012,10,0.015237869594318195,0.018463751438434983,04
2013,10,0.020307362278021438,0.020705622932745315,04
2014,10,0.01774395355168902,0.018993576017130618,04
2015,10,0.012739321016996555,0.014068736141906873,04
2016,10,0.012921173095975942,0.01563646470261256,04
2017,10,0.014040070490271802,0.015301822323462414,04
2018,10,0.01511349878032193,0.016831629908552984,04
2019,10,0.013175797903424255,0.01648783185840708,04
2020,10,0.016140609654556635,0.021650793650793653,04
2021,10,0.014866423534903686,0.01851586489252815,04
2022,10,0.01584893251227345,0.020291586998087956,04
2023,10,0.016133721430655883,0.02181022570244127,04
2024,10,0.018059890635277107,0.021288343558282206,04
2012,34,0.1050486951470925,0.11411575562700965,04
2013,34,0.13660629951723585,0.14740131578947369,04
2014,34,0.08995537587232731,0.08603448275862069,04
2015,34,0.12424032895287825,0.1269142857142857,04
2016,34,0.12819298784939998,0.14008116883116883,04
2017,34,0.12144688394791339,0.11631229235880398,04
2018,34,0.15847452025081737,0.17614478114478113,04
2019,34,0.18733849743641176,0.18425956738768717,04
2020,34,0.10677383789028275,0.1037966537966538,04
2021,34,0.2683667992393305,0.26910034602076127,04
2022,34,0.1438678622693529,0.1317684887459807,04
2023,34,0.12970057132357066,0.15482722513089006,04
2024,34,0.12818827474349112,0.12177927927927928,04
2012,31,0.041707043686388535,0.041176470588235294,04
2013,31,0.053214301576115806,0.06369863013698629,04
2014,31,0.06444029268384896,0.07666947014297729,04
2015,31,0.05359456585522406,0.057941429801894914,04
2016,31,0.047645540119966426,0.04591276252019386,04
2017,31,0.05104493389412069,0.05944615384615385,04
2018,31,0.05090388072823697,0.05486619718309859,04
2019,31,0.06932503588959509,0.06819047619047619,04
2020,31,0.06804154950877862,0.07571929824561403,04
2021,31,0.12399696815757363,0.126949524506218,04
2022,31,0.05782531987924139,0.06545227698066126,04
2023,31,0.06686154660880392,0.14157157676348547,04
2024,31,0.06986116249499022,0.07047673750717978,04
2012,02,0.020471766985267793,0.01891186353062807,04
2013,02,0.028715091285878673,0.034161108260646486,04
2014,02,0.029987572113139106,0.03080068982508007,04
2015,02,0.02594768487482122,0.02350615114235501,04
2016,02,0.034539808545292386,0.03841675617615468,04
2017,02,0.02964153397062185,0.03287079434600836,04
2018,02,0.032309664270892664,0.03528620204860414,04
2019,02,0.03448758595376329,0.03257988629680455,04
2020,02,0.0368766131229497,0.0365320530923468,04
2021,02,0.03909740337752029,0.04647887323943662,04
2022,02,0.0426001348293684,0.04245715316615551,04
2023,02,0.03289884624895656,0.03199566522174058,04
2024,02,0.0354514261138761,0.03235353197187814,04
2012,01,0.018115718746754356,0.01706896551724138,04
2013,01,0.017104783937437036,0.020086358829749736,04
2014,01,0.020725447515776912,0.020941336971350612,04
2015,01,0.02138962913181673,0.024409461935698817,04
2016,01,0.0216552395913885,0.02318212365591398,04
2017,01,0.020376352244581668,0.020189668465690053,04
2018,01,0.02697503074267473,0.02750076710647438,04
2019,01,0.025922573389857997,0.03070438967478489,04
2020,01,0.024900325021338775,0.023678686759956942,04
2021,01,0.02579942897250475,0.02966627404789949,04
2022,01,0.03080977195106443,0.031032615236490556,04
2023,01,0.022579977592342,0.022452267961593643,04
2024,01,0.024427492329524455,0.022663556471737005,04
2012,21,0.06949498095036998,0.06957894736842105,04
2013,21,0.07540653730115052,0.08089320388349514,04
2014,21,0.0743000846995599,0.06694682675814752,04
2015,21,0.07087591591316687,0.0744694533762058,04
2016,21,0.07340516596289706,0.07897651006711409,04
2017,21,0.076171641772759,0.08248012718600954,04
2018,21,0.07469763233182863,0.06777777777777777,04
2019,21,0.113242683801908,0.1027910447761194,04
2020,21,0.15079939472631398,0.1462310606060606,04
2021,21,0.09449273586712179,0.08957009345794392,04
2022,21,0.09653425428591214,0.09819334389857369,04
2023,21,0.08073181238504605,0.06743554952510177,04
2024,21,0.07612090140630051,0.07572474377745242,04
2023,24,0.02039493553670275,0.024330767320586043,04
2024,24,0.019869378094447786,0.022957188814649837,04
2012,24,0.013040482785515556,0.014578644661165291,04
2013,24,0.015390663234967523,0.017580729166666666,04
2014,24,0.01451000113060878,0.01698660103910309,04
2015,24,0.014863639017178748,0.015692058346839545,04
2016,24,0.012549823256879686,0.01583482302466929,04
2017,24,0.017011588944787482,0.015594789166952349,04
2018,24,0.014952568632083782,0.015901691669326524,04
2019,24,0.013275268850828411,0.012356377799415775,04
2020,24,0.013987803490679036,0.014683267802533857,04
2021,24,0.01698821453168797,0.017402397786658468,04
2022,24,0.019511528590079093,0.022344220025784272,04
2012,17,0.041039639940125376,0.03478378378378379,04
2013,17,0.039188609706171475,0.041250589900896646,04
2014,17,0.04949551258797959,0.047969365426695845,04
2015,17,0.0513041371744419,0.053635250917992656,04
2016,17,0.050239991202716085,0.04275752773375594,04
2017,17,0.046646109644049034,0.04348750466243939,04
2018,17,0.050206456087416605,0.04854234823700472,04
2019,17,0.04341083932867138,0.039322331460674154,04
2020,17,0.03313323028608385,0.03151869158878505,04
2021,17,0.03985349399550461,0.044007480630510284,04
2022,17,0.05431287603970732,0.05266038696537678,04
2023,17,0.054604324704200284,0.048256083429895714,04
2024,17,0.057306442879798324,0.05641267906126181,04
2012,15,0.027811336132175853,0.0304031465093412,04
2013,15,0.03297418292752188,0.02922690763052209,04
2014,15,0.03991430889774404,0.04375605033881898,04
2015,15,0.05568169012125221,0.05894329896907217,04
2016,15,0.0263820614092488,0.02734573119188504,04
2017,15,0.03097956216258348,0.030955574182732606,04
2018,15,0.03610506232204998,0.03878995433789954,04
2019,15,0.03121058512921388,0.034359939759036146,04
2020,15,0.03479391246532205,0.03441791044776119,04
2021,15,0.043233856314405635,0.04591939546599497,04
2022,15,0.030277214589953864,0.0353810623556582,04
2023,15,0.0362050911388069,0.04275545350172216,04
2024,15,0.030321375145268222,0.03541397533763946,04
2012,16,0.03925749194769311,0.05019859813084112,04
2013,16,0.04463251688063962,0.04449942462600691,04
2014,16,0.04793885951723284,0.05417130144605117,04
2015,16,0.042433041365375956,0.035896017699115046,04
2016,16,0.040906904924595755,0.03557471264367816,04
2017,16,0.04679182953668926,0.04554133858267717,04
2018,16,0.05412926790789803,0.05458333333333334,04
2019,16,0.049130821147070236,0.04863323500491642,04
2020,16,0.08083328875364823,0.08231884057971015,04
2021,16,0.071686884794707,0.07845397676496872,04
2022,16,0.05000505418208348,0.04856262833675564,04
2023,16,0.04820414611557895,0.05121761658031088,04
2024,16,0.05833376524065748,0.05719166666666666,04
2012,27,0.026336204030828272,0.024868943606036534,04
2013,27,0.029484592437156423,0.032188564937523666,04
2014,27,0.028042754915706933,0.032372971534982704,04
2015,27,0.025410443767750056,0.02772138514406556,04
2016,27,0.022608306430925835,0.027064128256513026,04
2017,27,0.023271147021485,0.023519728879206003,04
2018,27,0.02308651858243935,0.02434699714013346,04
2019,27,0.021843982231353712,0.02205012418153082,04
2020,27,0.024524755086400844,0.029956427015250545,04
2021,27,0.026304447411877527,0.031277754503560955,04
2022,27,0.02679441934371617,0.02694526941026729,04
2023,27,0.02538412475202922,0.024812812812812814,04
2024,27,0.026713034451564643,0.02972639179175375,04
2012,20,0.09272967875300926,0.09326388888888888,04
2013,20,0.10136137018701673,0.09535714285714285,04
2014,20,0.08000217780994351,0.0958125,04
2015,20,0.11553099663764563,0.11316939890710383,04
2016,20,0.11504727994541665,0.11634146341463414,04
2017,20,0.11314296040908352,0.11593908629441624,04
2018,20,0.08391299319494325,0.08833333333333333,04
2019,20,0.12020099817896987,0.12772151898734177,04
2020,20,0.16233484430519868,0.16874172185430464,04
2021,20,0.1296336761199949,0.1426993865030675,04
2022,20,0.11221725403126738,0.14384615384615385,04
2023,20,0.11397341690977304,0.10769565217391304,04
2024,20,0.12703709353429118,0.13344978165938864,04
2012,41,0.029847704777513848,0.030543302850995158,04
2013,41,0.026419539791527794,0.028028277918921905,04
2014,41,0.02144558970591494,0.023769079015678537,04
2015,41,0.031515907781455216,0.03285260601531852,04
2016,41,0.031025094194207514,0.029373709566414316,04
2017,41,0.02643589239610454,0.02558489520819869,04
2018,41,0.030718221544921827,0.028258755665430575,04
2019,41,0.02229837993890324,0.021880222841225625,04
2020,41,0.020883339915166305,0.020924710268255126,04
2021,41,0.024806755802802286,0.028835129389340956,04
2022,41,0.02155024462721569,0.02451664447403462,04
2023,41,0.02464673448137977,0.026169857458102228,04
2024,41,0.026843607101885283,0.030887009817830997,04
2012,28,0.04612146970124466,0.05216619981325864,04
2013,28,0.06633591641380965,0.07252559726962457,04
2014,28,0.0532670049300114,0.06004215851602023,04
2015,28,0.07048506206026654,0.077908611599297,04
2016,28,0.04478881539241641,0.0540343347639485,04
2017,28,0.04715944098574886,0.056496227996647115,04
2018,28,0.04966043674168443,0.05698234349919743,04
2019,28,0.0590848586931229,0.05786718749999999,04
2020,28,0.08398282608770104,0.08259564891222805,04
2021,28,0.060562020104781726,0.06425818882466282,04
2022,28,0.08844115665689187,0.09508948545861298,04
2023,28,0.05307340171775041,0.05907138711549623,04
2024,28,0.05528552320603147,0.057259668508287294,04
2012,30,0.087903737935519,0.0876923076923077,04
2013,30,0.09359821184121875,0.09044585987261146,04
2014,30,0.06779418278156092,0.07693181818181817,04
2015,30,0.05776656478086531,0.057999999999999996,04
2016,30,0.04077883264645312,0.04271186440677966,04
2017,30,0.06029982548979372,0.05232954545454546,04
2018,30,0.0678693532727924,0.0711173184357542,04
2019,30,0.06719675196317103,0.06616666666666667,04
2020,30,0.06889883892095446,0.0683695652173913,04
2021,30,0.06726703222628565,0.0775943396226415,04
2022,30,0.11923280056533223,0.12200819672131147,04
2023,30,0.07034771436385538,0.06276470588235294,04
2024,30,0.06423636946469012,0.05860465116279069,04
2012,18,0.04765315121606978,0.05094311377245509,04
2013,18,0.06802653607299125,0.06511513157894737,04
2014,18,0.06334405877634185,0.06187675070028011,04
2015,18,0.06502068642697911,0.06234159779614325,04
2016,18,0.0670913762564506,0.07733242134062927,04
2017,18,0.06345220249713682,0.06828608247422681,04
2018,18,0.0724311749155017,0.07840667678300456,04
2019,18,0.07159987191423514,0.06313513513513513,04
2020,18,0.08600895594825793,0.07444015444015445,04
2021,18,0.08015619870595406,0.08102011494252874,04
2022,18,0.07831374555003612,0.08764705882352941,04
2023,18,0.07864212094474042,0.08556566970091027,04
2024,18,0.07442055134593725,0.07326086956521739,04
2012,09,0.029850509260488156,0.03913223140495868,04
2013,09,0.029646060237051238,0.03570075757575758,04
2014,09,0.033289431295108814,0.04023850085178876,04
2015,09,0.029548336786431945,0.039542961608775136,04
2016,09,0.026602070628206704,0.033470715835140996,04
2017,09,0.029631141160755315,0.03578093306288033,04
2018,09,0.03014368595653495,0.034523809523809526,04
2019,09,0.026467509973277528,0.02711281070745698,04
2020,09,0.03419210605765904,0.03881132075471698,04
2021,09,0.03298004492537339,0.044199655765920824,04
2022,09,0.030842264230723983,0.03694524495677234,04
2023,09,0.031002290982540655,0.037616438356164385,04
2024,09,0.039361348053541856,0.042796352583586626,04
2012,22,0.06808729594742292,0.07117021276595745,04
2013,22,0.08265227589599673,0.08540856031128405,04
2014,22,0.23703153448136,0.25123486682808716,04
2015,22,0.2939512542507719,0.28977653631284916,04
2016,22,0.3319064777423749,0.3311139240506329,04
2017,22,0.08449061632785736,0.10284615384615384,04
2018,22,0.0878630915146569,0.09665480427046264,04
2019,22,0.14417133138657062,0.14722929936305731,04
2020,22,0.09238106988572617,0.09198067632850242,04
2021,22,0.3024734110382991,0.3182894736842105,04
2022,22,0.1422456820412997,0.14333333333333334,04
2023,22,0.10161247570220094,0.10571428571428572,04
2024,22,0.1332703095998651,0.14259398496240602,04
2012,08,0.059404253564737663,0.0539468085106383,04
2013,08,0.06455087551617779,0.06259825327510918,04
2014,08,0.07189276233373619,0.07838362068965517,04
2015,08,0.06138873399000913,0.0628238039673279,04
2016,08,0.057117607527174714,0.05125797629899726,04
2017,08,0.05468399033190582,0.05616585365853659,04
2018,08,0.06066973740340223,0.06241652021089631,04
2019,08,0.05341070908864008,0.049697732997481106,04
2020,08,0.12750541610911853,0.1299913569576491,04
2021,08,0.07404007429834816,0.07267952127659574,04
2022,08,0.06966745565542577,0.074797507788162,04
2023,08,0.06776118430804808,0.1695311004784689,04
2024,08,0.05976813517098934,0.0648733821046708,04
2012,11,0.07301087552362481,0.08264150943396227,04
2013,11,0.10010863441444975,0.101875,04
2014,11,0.09498485317161123,0.10331460674157304,04
2015,11,0.09636204932444638,0.10308333333333333,04
2016,11,0.087328030125314,0.08266666666666667,04
2017,11,0.09026574988984952,0.11660714285714287,04
2018,11,0.08864527376814274,0.08356643356643356,04
2019,11,0.0826125212134897,0.08008130081300813,04
2020,11,0.0973665910479613,0.10492063492063493,04
2021,11,0.14062409358264083,0.15493589743589745,04
2022,11,0.1027541245043431,0.14311827956989248,04
2023,11,0.09020277063173822,0.08335260115606936,04
2024,11,0.11694876491622822,0.08792207792207792,04
2012,06,0.05182863608604747,0.04773899848254932,04
2013,06,0.04580322315421471,0.053003533568904596,04
2014,06,0.064355441283952,0.06112667091024825,04
2015,06,0.0678910152843947,0.06256566890653635,04
2016,06,0.05101227517748877,0.05309027777777778,04
2017,06,0.050283621326183456,0.046421866372170065,04
2018,06,0.05895649101198631,0.065923273657289,04
2019,06,0.06929955280897064,0.0710560625814863,04
2020,06,0.07414708360365362,0.07891504229496138,04
2021,06,0.06265556676996088,0.057321596982081106,04
2022,06,0.05455356375729574,0.055508692852543465,04
2023,06,0.06561698374891414,0.058921865536038766,04
2024,06,0.09343139981807962,0.07718528252299606,04
2012,04,0.02176318356270579,0.023963207715663508,04
2013,04,0.02656491941975008,0.02468554551772064,04
2014,04,0.02610076851689954,0.030136273982427828,04
2015,04,0.03162856445084887,0.032701924806619896,04
2016,04,0.027708756147526253,0.029079409697821506,04
2017,04,0.03159980130381277,0.03707704654895666,04
2018,04,0.029909430072232093,0.030282507015902717,04
2019,04,0.030978101180457907,0.029518213866039953,04
2020,04,0.02919423743118482,0.029258105880197838,04
2021,04,0.029859360288154828,0.031105527638190956,04
2022,04,0.03134983354238273,0.031180305369703207,04
2023,04,0.030252513313396047,0.030983247220917488,04
2024,04,0.03540976708893197,0.03762451557341754,04
2012,35,0.029383445587657573,0.03355688622754491,04
2013,35,0.037664311489036865,0.039443742098609354,04
2014,35,0.02950830165893155,0.031597701149425284,04
2015,35,0.03496566907634572,0.033545258620689654,04
2016,35,0.033214445694739206,0.027494780793319417,04
2017,35,0.035146108305391256,0.03657819905213271,04
2018,35,0.03449574491301928,0.035358527131782946,04
2019,35,0.03466742378516902,0.03505344995140913,04
2020,35,0.04689781758685049,0.05030989272943981,04
2021,35,0.04811419411357045,0.05254377880184331,04
2022,35,0.034846446398061316,0.033447669305189096,04
2023,35,0.049793435930298426,0.04703225806451613,04
2024,35,0.04119150506159974,0.04469387755102041,04
2012,33,0.08648077974850141,0.09637053087757314,04
2013,33,0.06061584822285295,0.07195876288659794,04
2014,33,0.0954949380881862,0.108696558915537,04
2015,33,0.06569729417116407,0.06082672706681767,04
2016,33,0.13463391331076935,0.12850622406639003,04
2017,33,0.09647549998642271,0.08983067729083666,04
2018,33,0.07704427597441224,0.09694524495677234,04
2019,33,0.06420830926775596,0.06450790861159929,04
2020,33,0.2249670590637095,0.24886135298057602,04
2021,33,0.09173789372184876,0.08407407407407408,04
2022,33,0.07236262403644643,0.08455406471981057,04
2023,33,0.06429057271853508,0.06673063255152807,04
2024,33,0.16052311684655618,0.16273809523809524,04
2012,12,0.013677237584708766,0.014866627148784823,04
2013,12,0.013641989535181212,0.014492428491306787,04
2014,12,0.013918699340116454,0.015926724137931034,04
2015,12,0.014884694462211199,0.014483853890947591,04
2016,12,0.01313261609296549,0.015430134261561413,04
2017,12,0.013731168448654954,0.017016604177825388,04
2018,12,0.01435279294293814,0.016935318275154005,04
2019,12,0.01355568626133606,0.014352090862157977,04
2020,12,0.014020878839370683,0.015782698249227598,04
2021,12,0.015224127052909679,0.015535894843276037,04
2022,12,0.018851568486959503,0.02248108925869894,04
2023,12,0.020314003531959758,0.02483955812730142,04
2024,12,0.016569380137673662,0.018261738261738263,04
2012,26,0.046503909953169775,0.047912687585266026,04
2013,26,0.06995025720250181,0.066594301221166885,04
2014,26,0.058406832886625855,0.0678042328042328,04
2015,26,0.052408528892481536,0.05848413631022327,04
2016,26,0.05512201947474001,0.05722838137472284,04
2017,26,0.05712368348579561,0.04548218029350105,04
2018,26,0.060397251807709246,0.06091225021720243,04
2019,26,0.05452021597264511,0.059634489222118094,04
2020,26,0.10729947439901258,0.11692708333333333,04
2021,26,0.08161870593252636,0.08422400000000001,04
2022,26,0.07596502588695253,0.07575256107171001,04
2023,26,0.06449638323124385,0.059172413793103444,04
2024,26,0.05788588728708986,0.05429200293470286,04
2012,36,0.04321370951675336,0.03952380952380953,04
2013,36,0.048436086142922115,0.04366071428571428,04
2014,36,0.05323193448116972,0.05747826086956522,04
2015,36,0.06929248795269485,0.06253731343283582,04
2016,36,0.0838461343824947,0.09268292682926829,04
2017,36,0.11000164298424021,0.12199999999999998,04
2018,36,0.08324915653470467,0.08674603174603174,04
2019,36,0.10402437454667209,0.10247191011235954,04
2020,36,0.11350411729165179,0.11176470588235295,04
2021,36,0.08188140683212586,0.0838793103448276,04
2022,36,0.12490803471955275,0.1196376811594203,04
2023,36,0.10007167851150542,0.08524475524475524,04
2024,36,0.1991641910110438,0.20142857142857143,04
2012,07,0.04017551128870168,0.044396417445482866,04
2013,07,0.039252797649972575,0.04263752276867031,04
2014,07,0.03991524588926246,0.031203847347192056,04
2015,07,0.05082849757061358,0.05192442882249561,04
2016,07,0.03606002076588504,0.03654227405247813,04
2017,07,0.04680990305629363,0.050458989679522,04
2018,07,0.04711264723389553,0.05195232690124858,04
2019,07,0.04617971851908368,0.06075389726552517,04
2020,07,0.048419444060238036,0.049129946674151,04
2021,07,0.04854250507256798,0.04774386920980926,04
2022,07,0.05043348073819015,0.04784611216472501,04
2023,07,0.07324303975769388,0.07367082533589252,04
2024,07,0.06211220158609267,0.059075471698113204,04
2012,38,0.05682952555664882,0.06687697160883281,04
2013,38,0.059816408146102854,0.05899665551839465,04
2014,38,0.06838025306875756,0.07054237288135592,04
2015,38,0.06315980738463046,0.059566473988439304,04
2016,38,0.06337796409116604,0.058258258258258255,04
2017,38,0.06021544049787789,0.05482035928143712,04
2018,38,0.06043116416989667,0.05520376175548589,04
2019,38,0.08116238241242349,0.09019672131147541,04
2020,38,0.07514774524893572,0.08413669064748201,04
2021,38,0.08549132941829167,0.09071917808219178,04
2022,38,0.09547569452492259,0.10772036474164133,04
2023,38,0.09049915817493134,0.08834437086092715,04
2024,38,0.10148884214689159,0.1092356687898089,04
2012,32,0.02910887618064673,0.03236378205128205,04
2013,32,0.03090063846832794,0.034161896974652495,04
2014,32,0.029419137564706228,0.03362509682416731,04
2015,32,0.026126187586813426,0.0245071482317532,04
2016,32,0.04389853238734021,0.04281509433962264,04
2017,32,0.029436124500468126,0.03367683429513603,04
2018,32,0.029520851067543097,0.02925060435132957,04
2019,32,0.029600917818462958,0.03218723404255319,04
2020,32,0.030256591332535814,0.032807323452484743,04
2021,32,0.03506860691301272,0.030360065466448448,04
2022,32,0.0357241717354474,0.035988562091503265,04
2023,32,0.0327549975483876,0.039402460456942005,04
2024,32,0.02973191580063676,0.03255555555555555,04
2012,13,0.02006821842919337,0.0234014598540146,04
2013,13,0.0279797232918704,0.029915254237288136,04
2014,13,0.023346961137846827,0.028083916083916083,04
2015,13,0.02017257920053518,0.023306010928961746,04
2016,13,0.019609577671848687,0.024666666666666663,04
2017,13,0.02510422541175807,0.02742177722152691,04
2018,13,0.022863327269994634,0.03025485436893204,04
2019,13,0.02408876894410019,0.030291970802919708,04
2020,13,0.02208667020381763,0.025476451259583793,04
2021,13,0.02325465586542397,0.027822838847385272,04
2022,13,0.023239365859483035,0.027188434695912263,04
2023,13,0.02419770244156021,0.030258449304174952,04
2024,13,0.025370728420684035,0.030614973262032087,04
2012,19,0.05518022004203492,0.05465230166503428,04
2013,19,0.052289267510344524,0.05519167579408543,04
2014,19,0.05559996183585023,0.0541304347826087,04
2015,19,0.059303324878000045,0.064794921875,04
2016,19,0.057220293230573184,0.05712355212355212,04
2017,19,0.06492285962273944,0.069641434262948207,04
2018,19,0.06295168730627047,0.06602799650043745,04
2019,19,0.09638850500335618,0.08663236669784846,04
2020,19,0.07618970385004262,0.07960431654676259,04
2021,19,0.08557841051728043,0.10280701754385965,04
2022,19,0.07565538616265242,0.07329805996472663,04
2023,19,0.08029499057430663,0.0691286307053942,04
2024,19,0.0812936248581358,0.08354202401372213,04
2013,14,0.0761925880109562,0.07864889705882352,04
2014,14,0.0669621115735221,0.06882988298829883,04
2015,14,0.07049470856822021,0.086512370311253,04
2016,14,0.0500384348562718,0.05984592809977989,04
2017,14,0.07188010023303792,0.07816998468606431,04
2018,14,0.06691957482599666,0.07529093369418133,04
2019,14,0.06185038393854956,0.06968503937007874,04
2020,14,0.08670517558366367,0.08097517730496454,04
2021,14,0.07417515069046389,0.073239901071723,04
2022,14,0.07130584888397862,0.0715921963499056,04
2023,14,0.06733296133381295,0.057916666666666665,04
2024,14,0.07903938729942893,0.09046820809248554,04
2012,14,0.06183526490257337,0.05487829614604462,04
2013,23,0.05662820682623662,0.04989136994568497,04
2014,23,0.06746513293876039,0.06054308617234469,04
2015,23,0.0650861431772832,0.06304921596025462,04
2016,23,0.06775512096652259,0.0657305759567066,04
2017,23,0.06686824372587499,0.06692369867442613,04
2018,23,0.07272990388386334,0.07808248691905202,04
2019,23,0.07488652130896528,0.08410684240044869,04
2020,23,0.0812011211620851,0.07122164276401564,04
2021,23,0.07347372961465284,0.07822603891424453,04
2022,23,0.07396757418323874,0.08005486215882594,04
2023,23,0.08281557350434444,0.08879506752789196,04
2024,23,0.08970230803347162,0.09310133562063472,04
2012,23,0.07053137559898291,0.06999788672865596,04
2013,25,0.04275898322389995,0.04056980056980057,04
2014,25,0.03919874186152146,0.04263573795564619,04
2015,25,0.03816906296394746,0.03526577638125164,04
2016,25,0.033441993011791585,0.035185375901132854,04
2017,25,0.04283617229728877,0.038642688369650825,04
2018,25,0.03872593011709599,0.042009876543209874,04
2019,25,0.01985655262034695,0.020579979360165118,04
2020,25,0.02044637841404293,0.020379926859000405,04
2021,25,0.020543364114325856,0.02228888888888889,04
2022,25,0.022588371113710568,0.023372422924153584,04
2023,25,0.023827933656228498,0.025459985041136873,04
2024,25,0.027205820013235536,0.029054097829608033,04
2012,25,0.02855565060706088,0.024009632751354607,04
2013,37,0.06693227088656199,0.061974808816914084,04
2014,37,0.07723647472412251,0.06260219780219779,04
2015,37,0.09705419115685557,0.10755230951440979,04
2016,37,0.06822984850384584,0.0585487906588824,04
2017,37,0.08765388402403115,0.10026647966339411,04
2018,37,0.07897131428533595,0.07997400668399554,04
2019,37,0.07632662519859745,0.07484150943396227,04
2020,37,0.10275447487066755,0.10339657059467348,04
2021,37,0.0941155128761217,0.09901035673187572,04
2022,37,0.07656590603827208,0.07094901377000372,04
2023,37,0.07055614123725074,0.08162375037867313,04
2024,37,0.09048307785331834,0.08842203548085902,04
2012,37,0.06212868436326652,0.06674389739346297,04
2013,39,0.08886029586818597,0.09492481203007519,04
2014,39,0.09405132702069935,0.10872912801484229,04
2015,39,0.0804860415947995,0.08922089825847847,04
2016,39,0.095021194641007,0.10325763508222398,04
2017,39,0.1311581831687508,0.13275551921504497,04
2018,39,0.09698151373707845,0.09234309623430961,04
2019,39,0.07841283069209112,0.07056030389363722,04
2020,39,0.07252591970628086,0.08346153846153846,04
2021,39,0.18002190221914927,0.18335365853658536,04
2022,39,0.07539404221839426,0.06932013769363167,04
2023,39,0.132794154165369,0.13777777777777778,04
2024,39,0.08552467832625794,0.09446464646464646,04
2012,39,0.06083940061876087,0.06282105263157894,04
2012,M0,0.024404431840157753,0.027266821345707657,04
2013,M0,0.028376815799935107,0.031298467087466184,04
2014,M0,0.02595983740393433,0.027373271889400922,04
2015,M0,0.023011008162444228,0.025246880086814975,04
2016,M0,0.021579244283192967,0.026314424074714633,04
2017,M0,0.021544292529181146,0.023646842632809893,04
2018,M0,0.022479898559279902,0.024842036339826484,04
2019,M0,0.022656645287063345,0.02230745098039216,04
2020,M0,0.02499768645404315,0.02638654194327097,04
2021,M0,0.02393846264804005,0.030002818886539818,04
2022,M0,0.03034799067354216,0.032719891745602164,04
2023,M0,0.02109783040375519,0.020990683637317938,04
2024,M0,0.024634205796955955,0.02638071693448702,04
