dimension,gap_label,basket,date,gap,se_gap
tenure,Renters minus homeowners,all_in,2011-01-01,-0.06647534087109719,NA
tenure,Renters minus homeowners,all_in,2011-02-01,-0.14185752649595873,NA
tenure,Renters minus homeowners,all_in,2011-03-01,-0.171689023772581,NA
tenure,Renters minus homeowners,all_in,2011-04-01,-0.2719356717192145,NA
tenure,Renters minus homeowners,all_in,2011-05-01,-0.37826577927251304,NA
tenure,Renters minus homeowners,all_in,2011-06-01,-0.4752122230334166,NA
tenure,Renters minus homeowners,all_in,2011-07-01,-0.4736682801597114,NA
tenure,Renters minus homeowners,all_in,2011-08-01,-0.35964416415719125,NA
tenure,Renters minus homeowners,all_in,2011-09-01,-0.36314111528519266,NA
tenure,Renters minus homeowners,all_in,2011-10-01,-0.17736885802595026,NA
tenure,Renters minus homeowners,all_in,2011-11-01,-0.1891593282258519,NA
tenure,Renters minus homeowners,all_in,2011-12-01,-0.15055032770256993,NA
tenure,Renters minus homeowners,all_in,2012-01-01,-0.20032362504620593,NA
tenure,Renters minus homeowners,all_in,2012-02-01,-0.18175822543120557,NA
tenure,Renters minus homeowners,all_in,2012-03-01,-0.24660582692970223,NA
tenure,Renters minus homeowners,all_in,2012-04-01,-0.1642430637225134,NA
tenure,Renters minus homeowners,all_in,2012-05-01,-0.020324284086048472,NA
tenure,Renters minus homeowners,all_in,2012-06-01,0.01971851098754307,NA
tenure,Renters minus homeowners,all_in,2012-07-01,0.13048085090541228,NA
tenure,Renters minus homeowners,all_in,2012-08-01,0.008372143455415149,NA
tenure,Renters minus homeowners,all_in,2012-09-01,-0.04254394309253229,NA
tenure,Renters minus homeowners,all_in,2012-10-01,-0.02480930644550572,NA
tenure,Renters minus homeowners,all_in,2012-11-01,0.0749869587902241,NA
tenure,Renters minus homeowners,all_in,2012-12-01,0.10904142365333325,NA
tenure,Renters minus homeowners,all_in,2013-01-01,0.1836686482946659,NA
tenure,Renters minus homeowners,all_in,2013-02-01,0.05146459967191319,NA
tenure,Renters minus homeowners,all_in,2013-03-01,0.2406063359424948,NA
tenure,Renters minus homeowners,all_in,2013-04-01,0.41744176540519096,NA
tenure,Renters minus homeowners,all_in,2013-05-01,0.38856130548812207,NA
tenure,Renters minus homeowners,all_in,2013-06-01,0.3615926642698719,NA
tenure,Renters minus homeowners,all_in,2013-07-01,0.2939723271988104,NA
tenure,Renters minus homeowners,all_in,2013-08-01,0.4736765253504416,NA
tenure,Renters minus homeowners,all_in,2013-09-01,0.5169672527365998,NA
tenure,Renters minus homeowners,all_in,2013-10-01,0.5666340063770647,NA
tenure,Renters minus homeowners,all_in,2013-11-01,0.5265128467591973,NA
tenure,Renters minus homeowners,all_in,2013-12-01,0.5165227190302879,NA
tenure,Renters minus homeowners,all_in,2014-01-01,0.450948040507293,NA
tenure,Renters minus homeowners,all_in,2014-02-01,0.5733978101901238,NA
tenure,Renters minus homeowners,all_in,2014-03-01,0.47273853357088225,NA
tenure,Renters minus homeowners,all_in,2014-04-01,0.39051781139201047,NA
tenure,Renters minus homeowners,all_in,2014-05-01,0.30571644230250605,NA
tenure,Renters minus homeowners,all_in,2014-06-01,0.41366064702119676,NA
tenure,Renters minus homeowners,all_in,2014-07-01,0.4536446154054019,NA
tenure,Renters minus homeowners,all_in,2014-08-01,0.47914237518151825,NA
tenure,Renters minus homeowners,all_in,2014-09-01,0.5403048260960608,NA
tenure,Renters minus homeowners,all_in,2014-10-01,0.5159982242372907,NA
tenure,Renters minus homeowners,all_in,2014-11-01,0.6650805924031777,NA
tenure,Renters minus homeowners,all_in,2014-12-01,0.7456437989488918,NA
tenure,Renters minus homeowners,all_in,2015-01-01,0.9955656466847485,NA
tenure,Renters minus homeowners,all_in,2015-02-01,1.078410160973764,NA
tenure,Renters minus homeowners,all_in,2015-03-01,1.08963211005495,NA
tenure,Renters minus homeowners,all_in,2015-04-01,1.033036588167624,NA
tenure,Renters minus homeowners,all_in,2015-05-01,1.0791890506877788,NA
tenure,Renters minus homeowners,all_in,2015-06-01,1.07889979703224,NA
tenure,Renters minus homeowners,all_in,2015-07-01,1.111637467827531,NA
tenure,Renters minus homeowners,all_in,2015-08-01,1.1747983743458534,NA
tenure,Renters minus homeowners,all_in,2015-09-01,1.2412709143889922,NA
tenure,Renters minus homeowners,all_in,2015-10-01,1.1767035798606496,NA
tenure,Renters minus homeowners,all_in,2015-11-01,1.047262258471493,NA
tenure,Renters minus homeowners,all_in,2015-12-01,1.0416039058512516,NA
tenure,Renters minus homeowners,all_in,2016-01-01,0.8587874702336906,NA
tenure,Renters minus homeowners,all_in,2016-02-01,0.8609568418379343,NA
tenure,Renters minus homeowners,all_in,2016-03-01,0.9098132141416526,NA
tenure,Renters minus homeowners,all_in,2016-04-01,0.9147997304840949,NA
tenure,Renters minus homeowners,all_in,2016-05-01,0.9006493863602971,NA
tenure,Renters minus homeowners,all_in,2016-06-01,0.8348347394503186,NA
tenure,Renters minus homeowners,all_in,2016-07-01,0.8848385260375347,NA
tenure,Renters minus homeowners,all_in,2016-08-01,0.719691814597545,NA
tenure,Renters minus homeowners,all_in,2016-09-01,0.5708288341057521,NA
tenure,Renters minus homeowners,all_in,2016-10-01,0.5680612332443324,NA
tenure,Renters minus homeowners,all_in,2016-11-01,0.636317851000312,NA
tenure,Renters minus homeowners,all_in,2016-12-01,0.5842094463445635,NA
tenure,Renters minus homeowners,all_in,2017-01-01,0.5094312846067872,NA
tenure,Renters minus homeowners,all_in,2017-02-01,0.49703148077462345,NA
tenure,Renters minus homeowners,all_in,2017-03-01,0.5845769834281311,NA
tenure,Renters minus homeowners,all_in,2017-04-01,0.5928494446175492,NA
tenure,Renters minus homeowners,all_in,2017-05-01,0.7423579320580576,NA
tenure,Renters minus homeowners,all_in,2017-06-01,0.8683525783409918,NA
tenure,Renters minus homeowners,all_in,2017-07-01,0.9045915634587676,NA
tenure,Renters minus homeowners,all_in,2017-08-01,0.9018055346680764,NA
tenure,Renters minus homeowners,all_in,2017-09-01,0.8346818444600279,NA
tenure,Renters minus homeowners,all_in,2017-10-01,0.866489828783279,NA
tenure,Renters minus homeowners,all_in,2017-11-01,0.8376315539730506,NA
tenure,Renters minus homeowners,all_in,2017-12-01,0.8461098950547585,NA
tenure,Renters minus homeowners,all_in,2018-01-01,0.8634340856618516,NA
tenure,Renters minus homeowners,all_in,2018-02-01,0.8150711621900619,NA
tenure,Renters minus homeowners,all_in,2018-03-01,0.7536702525462236,NA
tenure,Renters minus homeowners,all_in,2018-04-01,0.7770204366985389,NA
tenure,Renters minus homeowners,all_in,2018-05-01,0.5797911376306253,NA
tenure,Renters minus homeowners,all_in,2018-06-01,0.530423152568682,NA
tenure,Renters minus homeowners,all_in,2018-07-01,0.44621432035556463,NA
tenure,Renters minus homeowners,all_in,2018-08-01,0.5204036223139807,NA
tenure,Renters minus homeowners,all_in,2018-09-01,0.6166288293842914,NA
tenure,Renters minus homeowners,all_in,2018-10-01,0.5476321216286495,NA
tenure,Renters minus homeowners,all_in,2018-11-01,0.5269460159008865,NA
tenure,Renters minus homeowners,all_in,2018-12-01,0.46119572754659277,NA
tenure,Renters minus homeowners,all_in,2019-01-01,0.49033881123383694,NA
tenure,Renters minus homeowners,all_in,2019-02-01,0.5096382104119002,NA
tenure,Renters minus homeowners,all_in,2019-03-01,0.49445440718538514,NA
tenure,Renters minus homeowners,all_in,2019-04-01,0.4732467507403859,NA
tenure,Renters minus homeowners,all_in,2019-05-01,0.5541629560188888,NA
tenure,Renters minus homeowners,all_in,2019-06-01,0.5561021605321681,NA
tenure,Renters minus homeowners,all_in,2019-07-01,0.472433655510196,NA
tenure,Renters minus homeowners,all_in,2019-08-01,0.39348130833574135,NA
tenure,Renters minus homeowners,all_in,2019-09-01,0.352036210435247,NA
tenure,Renters minus homeowners,all_in,2019-10-01,0.24622908412390565,NA
tenure,Renters minus homeowners,all_in,2019-11-01,0.15444202097782966,NA
tenure,Renters minus homeowners,all_in,2019-12-01,0.1566333003413245,NA
tenure,Renters minus homeowners,all_in,2020-01-01,0.1537055159135159,NA
tenure,Renters minus homeowners,all_in,2020-02-01,0.13908455584517032,NA
tenure,Renters minus homeowners,all_in,2020-03-01,0.3914206062364034,NA
tenure,Renters minus homeowners,all_in,2020-04-01,0.6660972579431768,NA
tenure,Renters minus homeowners,all_in,2020-05-01,0.7336410843281183,NA
tenure,Renters minus homeowners,all_in,2020-06-01,0.5524705892085979,NA
tenure,Renters minus homeowners,all_in,2020-07-01,0.4201958588081256,NA
tenure,Renters minus homeowners,all_in,2020-08-01,0.2693068624395778,NA
tenure,Renters minus homeowners,all_in,2020-09-01,0.2920733585670021,NA
tenure,Renters minus homeowners,all_in,2020-10-01,0.45535839164467795,NA
tenure,Renters minus homeowners,all_in,2020-11-01,0.42371071207216726,NA
tenure,Renters minus homeowners,all_in,2020-12-01,0.39432132234225037,NA
tenure,Renters minus homeowners,all_in,2021-01-01,0.41199934990878706,0.04132531535848087
tenure,Renters minus homeowners,all_in,2021-02-01,0.49114864284336424,0.03904511221517195
tenure,Renters minus homeowners,all_in,2021-03-01,0.1571182598619325,0.03772336675723214
tenure,Renters minus homeowners,all_in,2021-04-01,-0.3979226149338988,0.07283785982247003
tenure,Renters minus homeowners,all_in,2021-05-01,-0.6188163440423944,0.10103959463605958
tenure,Renters minus homeowners,all_in,2021-06-01,-0.77009657406506,0.1407423441934732
tenure,Renters minus homeowners,all_in,2021-07-01,-0.7767165684511967,0.13991546412801095
tenure,Renters minus homeowners,all_in,2021-08-01,-0.5504559916133189,0.12019207913405144
tenure,Renters minus homeowners,all_in,2021-09-01,-0.5114239256437392,0.10096287483507216
tenure,Renters minus homeowners,all_in,2021-10-01,-0.8285806814634311,0.10900869869870149
tenure,Renters minus homeowners,all_in,2021-11-01,-0.9365898007983819,0.12872537804462683
tenure,Renters minus homeowners,all_in,2021-12-01,-1.0696404371091095,0.14236161893744842
tenure,Renters minus homeowners,all_in,2022-01-01,-1.1606487564158385,0.14104151536901316
tenure,Renters minus homeowners,all_in,2022-02-01,-1.3052964653009766,0.14001599164438064
tenure,Renters minus homeowners,all_in,2022-03-01,-1.3627784490147548,0.12168841256805826
tenure,Renters minus homeowners,all_in,2022-04-01,-1.0885978027467935,0.09180983003445307
tenure,Renters minus homeowners,all_in,2022-05-01,-1.016223517384729,0.08532510530471414
tenure,Renters minus homeowners,all_in,2022-06-01,-0.8381238136551765,0.09781208428923094
tenure,Renters minus homeowners,all_in,2022-07-01,-0.5367058605435506,0.08253218626649501
tenure,Renters minus homeowners,all_in,2022-08-01,-0.5821345611269688,0.06476929993950767
tenure,Renters minus homeowners,all_in,2022-09-01,-0.4645970282841425,0.06759248351935736
tenure,Renters minus homeowners,all_in,2022-10-01,0.012959756274932843,0.06173139162259339
tenure,Renters minus homeowners,all_in,2022-11-01,0.5576892830123192,0.06412493393268139
tenure,Renters minus homeowners,all_in,2022-12-01,1.086630119997145,0.07497840304478919
tenure,Renters minus homeowners,all_in,2023-01-01,1.386627193643819,0.08613166914349533
tenure,Renters minus homeowners,all_in,2023-02-01,1.8364360300832105,0.08613956328281917
tenure,Renters minus homeowners,all_in,2023-03-01,2.1906110773491916,0.07278861888303335
tenure,Renters minus homeowners,all_in,2023-04-01,2.4021998955862323,0.06313366886906194
tenure,Renters minus homeowners,all_in,2023-05-01,2.695481232393915,0.06556728498919681
tenure,Renters minus homeowners,all_in,2023-06-01,2.943376288775712,0.07221670621589589
tenure,Renters minus homeowners,all_in,2023-07-01,3.022077204873541,0.07177561694063975
tenure,Renters minus homeowners,all_in,2023-08-01,3.1555533022532556,0.07176922859607145
tenure,Renters minus homeowners,all_in,2023-09-01,3.109094409133817,0.07372717220344462
tenure,Renters minus homeowners,all_in,2023-10-01,3.022959769468969,0.06720669165516233
tenure,Renters minus homeowners,all_in,2023-11-01,2.7655225887362023,0.05963885887383062
tenure,Renters minus homeowners,all_in,2023-12-01,2.4815089914806077,0.05423714986451553
tenure,Renters minus homeowners,all_in,2024-01-01,2.2033766807350363,0.05098958161847999
tenure,Renters minus homeowners,all_in,2024-02-01,1.8829214575171838,0.046842079590179324
tenure,Renters minus homeowners,all_in,2024-03-01,1.6002209087652153,0.04680630383053
tenure,Renters minus homeowners,all_in,2024-04-01,1.4371348748624335,0.05177536494369418
tenure,Renters minus homeowners,all_in,2024-05-01,1.269545121220439,0.05657955294361285
tenure,Renters minus homeowners,all_in,2024-06-01,1.245881020463857,0.05620580802814568
tenure,Renters minus homeowners,all_in,2024-07-01,1.174466328178636,0.0579405818667605
tenure,Renters minus homeowners,all_in,2024-08-01,1.0515065462074924,0.05588526620737662
tenure,Renters minus homeowners,all_in,2024-09-01,1.040012068603291,0.04835057270439352
tenure,Renters minus homeowners,all_in,2024-10-01,0.8906285377329182,0.04312918660685261
tenure,Renters minus homeowners,all_in,2024-11-01,0.7795745160178669,0.03888790716754133
tenure,Renters minus homeowners,all_in,2024-12-01,0.7860069709512363,0.03569468456677221
tenure,Renters minus homeowners,all_in,2025-01-01,0.7437447676371223,0.030790089827391974
tenure,Renters minus homeowners,all_in,2025-02-01,0.6773176945615189,0.030150320494802492
tenure,Renters minus homeowners,all_in,2025-03-01,0.8349245740302935,0.03067157541784716
tenure,Renters minus homeowners,all_in,2025-04-01,0.7862147258775432,0.029851826120912844
tenure,Renters minus homeowners,all_in,2025-05-01,0.6780191381883016,0.02813503048409007
tenure,Renters minus homeowners,all_in,2025-06-01,0.4434090272456004,0.025630225014082346
tenure,Renters minus homeowners,all_in,2025-07-01,0.2561037694741364,0.02539985858835314
tenure,Renters minus homeowners,all_in,2025-08-01,0.17534453272711747,0.021838347674763954
tenure,Renters minus homeowners,all_in,2025-09-01,-0.029350882139911327,0.01847282947999473
tenure,Renters minus homeowners,all_in,2025-11-01,0.04548809763078587,0.0218576922147332
tenure,Renters minus homeowners,all_in,2025-12-01,-0.06425951148139042,0.024282107658810136
tenure,Renters minus homeowners,all_in,2026-01-01,0.1468784907921794,0.029666978293983844
tenure,Renters minus homeowners,all_in,2026-02-01,0.16041757694136294,0.031401650788430616
tenure,Renters minus homeowners,all_in,2026-03-01,-0.14246039234317998,0.041374394072424776
tenure,Renters minus homeowners,all_in,2026-04-01,-0.1375809201328515,0.05260887732556875
tenure,Renters minus homeowners,all_in,2026-05-01,-0.1763149218187987,0.06800209104801307
tenure,Renters minus homeowners,all_in,2026-06-01,0.04969167642085992,0.052953189212062
tenure,Renters minus homeowners,all_in,2026-07-01,0.2216734911979268,0.047699829270811275
tenure,Renters minus homeowners,ex_shelter,2011-01-01,0.183896206193368,NA
tenure,Renters minus homeowners,ex_shelter,2011-02-01,0.22355568426672967,NA
tenure,Renters minus homeowners,ex_shelter,2011-03-01,0.31232703303389897,NA
tenure,Renters minus homeowners,ex_shelter,2011-04-01,0.32455987253949825,NA
tenure,Renters minus homeowners,ex_shelter,2011-05-01,0.3212588773468861,NA
tenure,Renters minus homeowners,ex_shelter,2011-06-01,0.2510193006112216,NA
tenure,Renters minus homeowners,ex_shelter,2011-07-01,0.22645137663845905,NA
tenure,Renters minus homeowners,ex_shelter,2011-08-01,0.23488043882913257,NA
tenure,Renters minus homeowners,ex_shelter,2011-09-01,0.25171508319559166,NA
tenure,Renters minus homeowners,ex_shelter,2011-10-01,0.21854302634745082,NA
tenure,Renters minus homeowners,ex_shelter,2011-11-01,0.174131488749385,NA
tenure,Renters minus homeowners,ex_shelter,2011-12-01,0.09736190584845872,NA
tenure,Renters minus homeowners,ex_shelter,2012-01-01,0.0764395058253875,NA
tenure,Renters minus homeowners,ex_shelter,2012-02-01,0.05309051488067151,NA
tenure,Renters minus homeowners,ex_shelter,2012-03-01,-0.037719418195703014,NA
tenure,Renters minus homeowners,ex_shelter,2012-04-01,-0.08256502785874975,NA
tenure,Renters minus homeowners,ex_shelter,2012-05-01,-0.13058146442983531,NA
tenure,Renters minus homeowners,ex_shelter,2012-06-01,-0.12608936557525485,NA
tenure,Renters minus homeowners,ex_shelter,2012-07-01,-0.17028692570153492,NA
tenure,Renters minus homeowners,ex_shelter,2012-08-01,-0.1493641178365701,NA
tenure,Renters minus homeowners,ex_shelter,2012-09-01,-0.14286648232262333,NA
tenure,Renters minus homeowners,ex_shelter,2012-10-01,-0.10374976233553657,NA
tenure,Renters minus homeowners,ex_shelter,2012-11-01,-0.14655778179504253,NA
tenure,Renters minus homeowners,ex_shelter,2012-12-01,-0.10127435396984907,NA
tenure,Renters minus homeowners,ex_shelter,2013-01-01,-0.09664247136624837,NA
tenure,Renters minus homeowners,ex_shelter,2013-02-01,-0.07572827442159369,NA
tenure,Renters minus homeowners,ex_shelter,2013-03-01,-0.10548445907450077,NA
tenure,Renters minus homeowners,ex_shelter,2013-04-01,-0.10947533234471063,NA
tenure,Renters minus homeowners,ex_shelter,2013-05-01,-0.07491643545018967,NA
tenure,Renters minus homeowners,ex_shelter,2013-06-01,-0.02057839176781151,NA
tenure,Renters minus homeowners,ex_shelter,2013-07-01,0.035902618400096564,NA
tenure,Renters minus homeowners,ex_shelter,2013-08-01,-0.010029508470332793,NA
tenure,Renters minus homeowners,ex_shelter,2013-09-01,-0.05032074679660603,NA
tenure,Renters minus homeowners,ex_shelter,2013-10-01,-0.047030292078265035,NA
tenure,Renters minus homeowners,ex_shelter,2013-11-01,0.031123586334036446,NA
tenure,Renters minus homeowners,ex_shelter,2013-12-01,0.0540255022249303,NA
tenure,Renters minus homeowners,ex_shelter,2014-01-01,0.028783906589668895,NA
tenure,Renters minus homeowners,ex_shelter,2014-02-01,-0.0011766038936267265,NA
tenure,Renters minus homeowners,ex_shelter,2014-03-01,0.06903947174945468,NA
tenure,Renters minus homeowners,ex_shelter,2014-04-01,0.12070079712109827,NA
tenure,Renters minus homeowners,ex_shelter,2014-05-01,0.15175120044905732,NA
tenure,Renters minus homeowners,ex_shelter,2014-06-01,0.1756483514283591,NA
tenure,Renters minus homeowners,ex_shelter,2014-07-01,0.15205525449042412,NA
tenure,Renters minus homeowners,ex_shelter,2014-08-01,0.15664115009677015,NA
tenure,Renters minus homeowners,ex_shelter,2014-09-01,0.17426090646266434,NA
tenure,Renters minus homeowners,ex_shelter,2014-10-01,0.13792137127870419,NA
tenure,Renters minus homeowners,ex_shelter,2014-11-01,0.06477255044659014,NA
tenure,Renters minus homeowners,ex_shelter,2014-12-01,-0.0010052104750579716,NA
tenure,Renters minus homeowners,ex_shelter,2015-01-01,-0.029458933263193376,NA
tenure,Renters minus homeowners,ex_shelter,2015-02-01,0.020948419757904624,NA
tenure,Renters minus homeowners,ex_shelter,2015-03-01,-0.033302672101875874,NA
tenure,Renters minus homeowners,ex_shelter,2015-04-01,-0.10482982955457576,NA
tenure,Renters minus homeowners,ex_shelter,2015-05-01,-0.10384871548405616,NA
tenure,Renters minus homeowners,ex_shelter,2015-06-01,-0.08091132459034922,NA
tenure,Renters minus homeowners,ex_shelter,2015-07-01,-0.03687776867049575,NA
tenure,Renters minus homeowners,ex_shelter,2015-08-01,-0.020780843711387664,NA
tenure,Renters minus homeowners,ex_shelter,2015-09-01,-0.07986873608718525,NA
tenure,Renters minus homeowners,ex_shelter,2015-10-01,-0.0931669286329373,NA
tenure,Renters minus homeowners,ex_shelter,2015-11-01,-0.06067647954826061,NA
tenure,Renters minus homeowners,ex_shelter,2015-12-01,-0.030763912423381612,NA
tenure,Renters minus homeowners,ex_shelter,2016-01-01,-0.01593781100133196,NA
tenure,Renters minus homeowners,ex_shelter,2016-02-01,-0.10761688788557544,NA
tenure,Renters minus homeowners,ex_shelter,2016-03-01,-0.13491239119384213,NA
tenure,Renters minus homeowners,ex_shelter,2016-04-01,-0.10388018678060273,NA
tenure,Renters minus homeowners,ex_shelter,2016-05-01,-0.1543227611086273,NA
tenure,Renters minus homeowners,ex_shelter,2016-06-01,-0.19239277341238648,NA
tenure,Renters minus homeowners,ex_shelter,2016-07-01,-0.2667512700316954,NA
tenure,Renters minus homeowners,ex_shelter,2016-08-01,-0.34631176645815165,NA
tenure,Renters minus homeowners,ex_shelter,2016-09-01,-0.35555548229357914,NA
tenure,Renters minus homeowners,ex_shelter,2016-10-01,-0.3272262632202372,NA
tenure,Renters minus homeowners,ex_shelter,2016-11-01,-0.3051087879373693,NA
tenure,Renters minus homeowners,ex_shelter,2016-12-01,-0.2552791007541799,NA
tenure,Renters minus homeowners,ex_shelter,2017-01-01,-0.19968294111243345,NA
tenure,Renters minus homeowners,ex_shelter,2017-02-01,-0.156800168500415,NA
tenure,Renters minus homeowners,ex_shelter,2017-03-01,-0.1860599272247132,NA
tenure,Renters minus homeowners,ex_shelter,2017-04-01,-0.13193925428212072,NA
tenure,Renters minus homeowners,ex_shelter,2017-05-01,-0.09952079525485935,NA
tenure,Renters minus homeowners,ex_shelter,2017-06-01,-0.08498871456630308,NA
tenure,Renters minus homeowners,ex_shelter,2017-07-01,-0.025848574928666324,NA
tenure,Renters minus homeowners,ex_shelter,2017-08-01,0.053598254671616274,NA
tenure,Renters minus homeowners,ex_shelter,2017-09-01,0.17585985616390687,NA
tenure,Renters minus homeowners,ex_shelter,2017-10-01,0.1567185456306408,NA
tenure,Renters minus homeowners,ex_shelter,2017-11-01,0.2039372573766407,NA
tenure,Renters minus homeowners,ex_shelter,2017-12-01,0.16108414999858045,NA
tenure,Renters minus homeowners,ex_shelter,2018-01-01,0.146215720534415,NA
tenure,Renters minus homeowners,ex_shelter,2018-02-01,0.19930203980711436,NA
tenure,Renters minus homeowners,ex_shelter,2018-03-01,0.22965850360987528,NA
tenure,Renters minus homeowners,ex_shelter,2018-04-01,0.2179706933753911,NA
tenure,Renters minus homeowners,ex_shelter,2018-05-01,0.2338849261018794,NA
tenure,Renters minus homeowners,ex_shelter,2018-06-01,0.1940449911786324,NA
tenure,Renters minus homeowners,ex_shelter,2018-07-01,0.1847619329615302,NA
tenure,Renters minus homeowners,ex_shelter,2018-08-01,0.16168432387650977,NA
tenure,Renters minus homeowners,ex_shelter,2018-09-01,0.08017654963707876,NA
tenure,Renters minus homeowners,ex_shelter,2018-10-01,0.1174776336161587,NA
tenure,Renters minus homeowners,ex_shelter,2018-11-01,-0.04501945382298089,NA
tenure,Renters minus homeowners,ex_shelter,2018-12-01,-0.13963176553153378,NA
tenure,Renters minus homeowners,ex_shelter,2019-01-01,-0.19557781890777726,NA
tenure,Renters minus homeowners,ex_shelter,2019-02-01,-0.1885432923005581,NA
tenure,Renters minus homeowners,ex_shelter,2019-03-01,-0.15283253201205937,NA
tenure,Renters minus homeowners,ex_shelter,2019-04-01,-0.14586102673750379,NA
tenure,Renters minus homeowners,ex_shelter,2019-05-01,-0.16990153651028628,NA
tenure,Renters minus homeowners,ex_shelter,2019-06-01,-0.2073750550379394,NA
tenure,Renters minus homeowners,ex_shelter,2019-07-01,-0.2257011251945107,NA
tenure,Renters minus homeowners,ex_shelter,2019-08-01,-0.320844992238456,NA
tenure,Renters minus homeowners,ex_shelter,2019-09-01,-0.36802975742906696,NA
tenure,Renters minus homeowners,ex_shelter,2019-10-01,-0.428863067991192,NA
tenure,Renters minus homeowners,ex_shelter,2019-11-01,-0.35489821939602706,NA
tenure,Renters minus homeowners,ex_shelter,2019-12-01,-0.2902088411719017,NA
tenure,Renters minus homeowners,ex_shelter,2020-01-01,-0.2561436406032014,NA
tenure,Renters minus homeowners,ex_shelter,2020-02-01,-0.2960564738874627,NA
tenure,Renters minus homeowners,ex_shelter,2020-03-01,-0.38202393739852347,NA
tenure,Renters minus homeowners,ex_shelter,2020-04-01,-0.5382521405850937,NA
tenure,Renters minus homeowners,ex_shelter,2020-05-01,-0.6154908596596953,NA
tenure,Renters minus homeowners,ex_shelter,2020-06-01,-0.5004830460828114,NA
tenure,Renters minus homeowners,ex_shelter,2020-07-01,-0.4484283162670799,NA
tenure,Renters minus homeowners,ex_shelter,2020-08-01,-0.4001431572914882,NA
tenure,Renters minus homeowners,ex_shelter,2020-09-01,-0.3323017439514464,NA
tenure,Renters minus homeowners,ex_shelter,2020-10-01,-0.2593398724066942,NA
tenure,Renters minus homeowners,ex_shelter,2020-11-01,-0.21214348939093686,NA
tenure,Renters minus homeowners,ex_shelter,2020-12-01,-0.10838352928328465,NA
tenure,Renters minus homeowners,ex_shelter,2021-01-01,0.009273771694240374,0.05028457864346082
tenure,Renters minus homeowners,ex_shelter,2021-02-01,0.06385361849394755,0.04350324029261999
tenure,Renters minus homeowners,ex_shelter,2021-03-01,0.2017922584272247,0.046435729335807856
tenure,Renters minus homeowners,ex_shelter,2021-04-01,0.28724129894357464,0.09323447350717398
tenure,Renters minus homeowners,ex_shelter,2021-05-01,0.3731769345314273,0.12619289289449165
tenure,Renters minus homeowners,ex_shelter,2021-06-01,0.305786586157919,0.17498020423248856
tenure,Renters minus homeowners,ex_shelter,2021-07-01,0.2953504342497304,0.17297467731178068
tenure,Renters minus homeowners,ex_shelter,2021-08-01,0.3344545825440193,0.1483187834761701
tenure,Renters minus homeowners,ex_shelter,2021-09-01,0.32739721567167646,0.12341670083617207
tenure,Renters minus homeowners,ex_shelter,2021-10-01,0.24370497251060552,0.1314479184483157
tenure,Renters minus homeowners,ex_shelter,2021-11-01,0.2365035768798105,0.15560290953100678
tenure,Renters minus homeowners,ex_shelter,2021-12-01,0.11583965933936646,0.1724820683077321
tenure,Renters minus homeowners,ex_shelter,2022-01-01,-0.05744531169304956,0.1698675676898992
tenure,Renters minus homeowners,ex_shelter,2022-02-01,-0.05883884785571247,0.16775216377834817
tenure,Renters minus homeowners,ex_shelter,2022-03-01,0.07642914635326292,0.14411311097557988
tenure,Renters minus homeowners,ex_shelter,2022-04-01,0.0893566756678279,0.10964602931143654
tenure,Renters minus homeowners,ex_shelter,2022-05-01,0.17976971157067645,0.10582480722933565
tenure,Renters minus homeowners,ex_shelter,2022-06-01,0.3241091410615784,0.1330939049579233
tenure,Renters minus homeowners,ex_shelter,2022-07-01,0.164765233779951,0.11056609350688665
tenure,Renters minus homeowners,ex_shelter,2022-08-01,-0.10360861447529146,0.0837962014740565
tenure,Renters minus homeowners,ex_shelter,2022-09-01,-0.23389795302315441,0.0871823696257384
tenure,Renters minus homeowners,ex_shelter,2022-10-01,-0.048079645565435314,0.08168564529718736
tenure,Renters minus homeowners,ex_shelter,2022-11-01,0.048939936679803786,0.08365682494817557
tenure,Renters minus homeowners,ex_shelter,2022-12-01,0.0655757832176862,0.09530305811555599
tenure,Renters minus homeowners,ex_shelter,2023-01-01,0.2800112367206564,0.10792983709933711
tenure,Renters minus homeowners,ex_shelter,2023-02-01,0.45625046862953766,0.10648912348848771
tenure,Renters minus homeowners,ex_shelter,2023-03-01,0.3902321976011258,0.08792032375039924
tenure,Renters minus homeowners,ex_shelter,2023-04-01,0.5368682215912912,0.07552722431631213
tenure,Renters minus homeowners,ex_shelter,2023-05-01,0.5471101566340009,0.07913279511103931
tenure,Renters minus homeowners,ex_shelter,2023-06-01,0.4902516972739468,0.08776547567622184
tenure,Renters minus homeowners,ex_shelter,2023-07-01,0.6808294601429954,0.08574087505186143
tenure,Renters minus homeowners,ex_shelter,2023-08-01,1.0399931728773293,0.08439516523482352
tenure,Renters minus homeowners,ex_shelter,2023-09-01,1.1937553210446095,0.08610368691860422
tenure,Renters minus homeowners,ex_shelter,2023-10-01,1.0534002909089901,0.07853668247855225
tenure,Renters minus homeowners,ex_shelter,2023-11-01,0.8879324009084422,0.06990709798288848
tenure,Renters minus homeowners,ex_shelter,2023-12-01,0.8953437501732386,0.063582725787762015
tenure,Renters minus homeowners,ex_shelter,2024-01-01,0.7251634155213682,0.05932254856194737
tenure,Renters minus homeowners,ex_shelter,2024-02-01,0.5555091766670239,0.05423703262396145
tenure,Renters minus homeowners,ex_shelter,2024-03-01,0.47258328640229497,0.05397202906906209
